id,assignment_id,creation_time,event_type
1,3MMN5BL1WZ43EOZFJYN89C734ILM3X,2016-02-22 21:06:46.498233,AssignmentAccepted
2,37Z929RLG98BB0AEIAPL3YA7Q6GTSX,2016-02-22 21:07:16.250219,AssignmentAccepted
3,31Q0U3WYDPFOJIEDSO7021VGB9D71G,2016-02-22 21:07:16.651529,AssignmentAccepted
4,3NAPMVF0ZWFV83W9BS7E7K5L3FR72X,2016-02-22 21:07:17.05736,AssignmentAccepted
5,3O6CYIULED1JIU6C2KPW5JZUFXJWU6,2016-02-22 21:07:17.454562,AssignmentAccepted
6,3JWH6J9I9SDEZ1OSASHE4AUFX08BND,2016-02-22 21:07:22.282667,AssignmentAccepted
7,358UUM7WRZ3CCNDUQIMF8SDTF76R7V,2016-02-22 21:07:22.683093,AssignmentAccepted
8,3S96KQ6I9M459BRWLKUW8ZO7P36DTN,2016-02-22 21:07:29.985064,AssignmentAccepted
9,3JW0YLFXRTGWAYVHXK4XN7KR0DUWW5,2016-02-22 21:07:35.422516,AssignmentAccepted
10,3WR9XG3T63B5BHBWF6Q20Z2JNTN74T,2016-02-22 21:07:35.82009,AssignmentAccepted
11,3NKQQ8O39Y5K9O6LLPK6DVA98HDDUE,2016-02-22 21:07:36.501077,AssignmentAccepted
12,3PZDLQMM0TL1KKR529FPN6XZ4QIC2V,2016-02-22 21:07:36.899461,AssignmentAccepted
13,3AAJC4I4FGSEY90N185PXLK1FJPZJ3,2016-02-22 21:07:44.463752,AssignmentAccepted
14,33IZTU6J811ISHJYNKQIS1VD323XSJ,2016-02-22 21:07:44.880149,AssignmentAccepted
15,3OJSZ2ATDSWN70FWTB9C5R8XNPI75Y,2016-02-22 21:07:45.284024,AssignmentAccepted
16,3OLQQLKKNSPGNE9R5LRCCBJJRDGJEH,2016-02-22 21:07:45.684583,AssignmentAccepted
17,3KIBXJ1WD5UXAPSYHKUKI2DAA4MOKP,2016-02-22 21:07:46.167857,AssignmentAccepted
18,37U1UTWH9VMGC1ID0NELMS9OQRCR8I,2016-02-22 21:07:50.310907,AssignmentAccepted
19,3PS7W85Z8Z2T6LEF94PUM35HYIS9T3,2016-02-22 21:07:50.711278,AssignmentAccepted
20,3KIBXJ1WD5UXAPSYHKUKI2DAA4MOKP,2016-02-22 21:08:01.621616,AssignmentReturned
21,3KIBXJ1WD5UXAPSYHKUKI2DAA4MOKP,2016-02-22 21:08:02.033137,AssignmentAccepted
22,3Y4W8Q93LZKKM3VLQFUB9HCSMOMDV3,2016-02-22 21:08:03.96655,AssignmentAccepted
23,31QNSG6A5RT6UIYYR9GFHBIOPFJ780,2016-02-22 21:08:04.363508,AssignmentAccepted
24,38BQUHLA9W0S0DS12W70XF5EZ9HOMU,2016-02-22 21:08:21.197712,AssignmentAccepted
25,320DUZ38G7ME7S5IBGH0CE4V4TVJGY,2016-02-22 21:08:21.599784,AssignmentAccepted
26,32KTQ2V7RDFPTQOV07OI0PAP4AVM9E,2016-02-22 21:08:26.422613,AssignmentAccepted
27,3P1L2B7AD1P8UVAG2K6LX2QPZ4ROLS,2016-02-22 21:08:26.820477,AssignmentAccepted
28,3YDGXNSEOZU9BVGFPBI8EZYEYDT48D,2016-02-22 21:08:32.792801,AssignmentAccepted
29,33M4IA01QG16R2JL8VQD2RQHH0KXRV,2016-02-22 21:08:33.192771,AssignmentAccepted
30,37ZHEEHM6WMKTLSSFSLJQUAD9TR738,2016-02-22 21:08:33.607361,AssignmentAccepted
31,3ERMJ6L4DYSLF702LAQYMTJJ9K7M72,2016-02-22 21:08:34.004069,AssignmentAccepted
32,3TU5ZICBRD1G003DN8PLH2ZJU5A8QY,2016-02-22 21:08:34.406824,AssignmentAccepted
33,3K772S5NP8BKW8E1HLOR0Y34ELDHEB,2016-02-22 21:08:34.827097,AssignmentAccepted
34,3QJOXOW4XJR6OMFC8I44S3B0V7CEMH,2016-02-22 21:08:35.226245,AssignmentAccepted
35,333U7HK6I9FBV8VR9QGS6T1YR1FJDO,2016-02-22 21:08:35.642159,AssignmentAccepted
36,36ZN444YTRY64U2AHH985MYXI0XOIE,2016-02-22 21:08:36.048261,AssignmentAccepted
37,33LKR6A5KEKBHGBK5RA17XNY0641TM,2016-02-22 21:08:36.44998,AssignmentAccepted
38,37U1UTWH9VMGC1ID0NELMS9OQRC8RZ,2016-02-22 21:08:36.847393,AssignmentAccepted
39,39K0FND3AHF3Y9Y0SD2IWKL9ASDMAT,2016-02-22 21:08:37.248019,AssignmentAccepted
40,39RP059MEHT8HJ3SYR2ERV5FSAYMBO,2016-02-22 21:08:37.651155,AssignmentAccepted
41,31Q0U3WYDPFOJIEDSO7021VGB9D71G,2016-02-22 21:08:42.544352,AssignmentReturned
42,31Q0U3WYDPFOJIEDSO7021VGB9D71G,2016-02-22 21:08:42.952757,AssignmentAccepted
43,31QNSG6A5RT6UIYYR9GFHBIOPFJ780,2016-02-22 21:08:43.35492,AssignmentReturned
44,31QNSG6A5RT6UIYYR9GFHBIOPFJ780,2016-02-22 21:08:43.75361,AssignmentAccepted
45,3018Q3ZVOIQUVPBSXLYZIJFJGFCRAM,2016-02-22 21:08:50.933557,AssignmentAccepted
46,3IGI0VL647KYIVD1EXM0AUUE4ZRONU,2016-02-22 21:09:32.835491,AssignmentAccepted
47,3IGI0VL647KYIVD1EXM0AUUE4ZRONU,2016-02-22 21:09:33.245927,AssignmentReturned
48,323Q6SJS8IGC2MEXCW8XIGO4QMSHFT,2016-02-22 21:09:41.619013,AssignmentAccepted
49,333U7HK6I9FBV8VR9QGS6T1YR1FJDO,2016-02-22 21:09:44.726051,AssignmentSubmitted
50,3JWH6J9I9SDEZ1OSASHE4AUFX08BND,2016-02-22 21:10:04.407977,AssignmentSubmitted
51,33LKR6A5KEKBHGBK5RA17XNY0641TM,2016-02-22 21:10:24.926925,AssignmentReturned
52,33LKR6A5KEKBHGBK5RA17XNY0641TM,2016-02-22 21:10:25.367859,AssignmentAccepted
53,358UUM7WRZ3CCNDUQIMF8SDTF76R7V,2016-02-22 21:10:25.762837,AssignmentReturned
54,358UUM7WRZ3CCNDUQIMF8SDTF76R7V,2016-02-22 21:10:26.24502,AssignmentAccepted
55,3JW0YLFXRTGWAYVHXK4XN7KR0DUWW5,2016-02-22 21:11:51.279368,AssignmentReturned
56,3JW0YLFXRTGWAYVHXK4XN7KR0DUWW5,2016-02-22 21:11:51.698572,AssignmentAccepted
57,33M4IA01QG16R2JL8VQD2RQHH0KXRV,2016-02-22 21:13:07.848554,AssignmentReturned
58,33M4IA01QG16R2JL8VQD2RQHH0KXRV,2016-02-22 21:13:08.309009,AssignmentAccepted
59,3PZDLQMM0TL1KKR529FPN6XZ4QIC2V,2016-02-22 21:13:30.715919,AssignmentSubmitted
60,3OLQQLKKNSPGNE9R5LRCCBJJRDGJEH,2016-02-22 21:13:31.853944,AssignmentSubmitted
61,3NKQQ8O39Y5K9O6LLPK6DVA98HDDUE,2016-02-22 21:13:32.504499,AssignmentSubmitted
62,3Y4W8Q93LZKKM3VLQFUB9HCSMOMDV3,2016-02-22 21:13:33.356285,AssignmentSubmitted
63,37Z929RLG98BB0AEIAPL3YA7Q6GTSX,2016-02-22 21:13:34.249325,AssignmentSubmitted
64,320DUZ38G7ME7S5IBGH0CE4V4TVJGY,2016-02-22 21:13:35.155978,AssignmentSubmitted
65,3O6CYIULED1JIU6C2KPW5JZUFXJWU6,2016-02-22 21:13:36.140843,AssignmentSubmitted
66,3PS7W85Z8Z2T6LEF94PUM35HYIS9T3,2016-02-22 21:13:37.0701,AssignmentSubmitted
67,3YDGXNSEOZU9BVGFPBI8EZYEYDT48D,2016-02-22 21:13:37.970454,AssignmentSubmitted
68,3ERMJ6L4DYSLF702LAQYMTJJ9K7M72,2016-02-22 21:13:38.916303,AssignmentSubmitted
69,3OJSZ2ATDSWN70FWTB9C5R8XNPI75Y,2016-02-22 21:13:39.881494,AssignmentSubmitted
70,3S96KQ6I9M459BRWLKUW8ZO7P36DTN,2016-02-22 21:13:40.788738,AssignmentSubmitted
71,3WR9XG3T63B5BHBWF6Q20Z2JNTN74T,2016-02-22 21:13:41.816914,AssignmentSubmitted
72,31Q0U3WYDPFOJIEDSO7021VGB9D71G,2016-02-22 21:13:42.698018,AssignmentSubmitted
73,36ZN444YTRY64U2AHH985MYXI0XOIE,2016-02-22 21:13:43.609214,AssignmentSubmitted
74,37U1UTWH9VMGC1ID0NELMS9OQRCR8I,2016-02-22 21:13:44.489779,AssignmentSubmitted
75,3EJJQNKU9R595CJ63R8RZ52NTA3HRO,2016-02-22 21:13:46.541673,AssignmentAccepted
76,33IZTU6J811ISHJYNKQIS1VD323XSJ,2016-02-22 21:13:56.750391,AssignmentSubmitted
77,31QNSG6A5RT6UIYYR9GFHBIOPFJ780,2016-02-22 21:14:47.3588,AssignmentSubmitted
78,3AAJC4I4FGSEY90N185PXLK1FJPZJ3,2016-02-22 21:14:48.291429,AssignmentSubmitted
79,3P1L2B7AD1P8UVAG2K6LX2QPZ4ROLS,2016-02-22 21:15:11.229191,AssignmentSubmitted
80,37U1UTWH9VMGC1ID0NELMS9OQRC8RZ,2016-02-22 21:15:12.18337,AssignmentSubmitted
81,3QJOXOW4XJR6OMFC8I44S3B0V7CEMH,2016-02-22 21:15:13.150361,AssignmentSubmitted
82,33LKR6A5KEKBHGBK5RA17XNY0641TM,2016-02-22 21:15:14.16676,AssignmentSubmitted
83,32KTQ2V7RDFPTQOV07OI0PAP4AVM9E,2016-02-22 21:15:55.599542,AssignmentSubmitted
84,358UUM7WRZ3CCNDUQIMF8SDTF76R7V,2016-02-22 21:15:57.305232,AssignmentReturned
85,3018Q3ZVOIQUVPBSXLYZIJFJGFCRAM,2016-02-22 21:16:16.222772,AssignmentSubmitted
86,3TU5ZICBRD1G003DN8PLH2ZJU5A8QY,2016-02-22 21:16:17.142063,AssignmentSubmitted
87,37ZHEEHM6WMKTLSSFSLJQUAD9TR738,2016-02-22 21:16:18.127733,AssignmentSubmitted
88,38BQUHLA9W0S0DS12W70XF5EZ9HOMU,2016-02-22 21:16:19.456485,AssignmentSubmitted
89,39JEC7537U1AHBP7QJZ0PBUA1OBVCM,2016-02-22 21:16:31.772016,AssignmentAccepted
90,3NAPMVF0ZWFV83W9BS7E7K5L3FR72X,2016-02-22 21:16:37.552944,AssignmentReturned
91,3NAPMVF0ZWFV83W9BS7E7K5L3FR72X,2016-02-22 21:16:37.99952,AssignmentAccepted
92,3NAPMVF0ZWFV83W9BS7E7K5L3FR72X,2016-02-22 21:18:11.249342,AssignmentReturned
93,39RP059MEHT8HJ3SYR2ERV5FSAYMBO,2016-02-22 21:18:39.453454,AssignmentReturned
94,3DOCMVPBTNEG0ADPDIMNV5U9EPNNNF,2016-02-22 21:19:01.892228,AssignmentAccepted
95,37Q970SNZE8A2GY5GR5BXSRCYNPS1N,2016-02-22 21:19:12.190151,AssignmentAccepted
96,37M28K1J0QDDX1SFPGPQGSTS6YJAJE,2016-02-22 21:19:37.899384,AssignmentAccepted
97,33M4IA01QG16R2JL8VQD2RQHH0KXRV,2016-02-22 21:20:01.388013,AssignmentSubmitted
98,3MMN5BL1WZ43EOZFJYN89C734ILM3X,2016-02-22 21:20:02.508936,AssignmentSubmitted
99,323Q6SJS8IGC2MEXCW8XIGO4QMSHFT,2016-02-22 21:20:03.507044,AssignmentSubmitted
100,3KIBXJ1WD5UXAPSYHKUKI2DAA4MOKP,2016-02-22 21:20:04.473497,AssignmentSubmitted
101,39JEC7537U1AHBP7QJZ0PBUA1OBVCM,2016-02-22 21:20:05.495236,AssignmentSubmitted
102,39K0FND3AHF3Y9Y0SD2IWKL9ASDMAT,2016-02-22 21:21:37.19103,AssignmentReturned
103,3EJJQNKU9R595CJ63R8RZ52NTA3HRO,2016-02-22 21:21:58.467058,AssignmentSubmitted
104,3JW0YLFXRTGWAYVHXK4XN7KR0DUWW5,2016-02-22 21:22:28.275467,AssignmentSubmitted
105,3K772S5NP8BKW8E1HLOR0Y34ELDHEB,2016-02-22 21:22:45.165402,AssignmentAbandoned
106,3L2IS5HSFAITV0XYAJY990M3MLGNU7,2016-02-22 21:23:08.586063,AssignmentAccepted
107,3ZY8KE4ISJ3EBCZQV10V9GJR53CVQR,2016-02-22 21:24:18.632304,AssignmentAccepted
108,37Q970SNZE8A2GY5GR5BXSRCYNPS1N,2016-02-22 21:26:32.157616,AssignmentSubmitted
109,3DOCMVPBTNEG0ADPDIMNV5U9EPNNNF,2016-02-22 21:26:33.204613,AssignmentSubmitted
110,37M28K1J0QDDX1SFPGPQGSTS6YJAJE,2016-02-22 21:26:34.197684,AssignmentSubmitted
111,3L2IS5HSFAITV0XYAJY990M3MLGNU7,2016-02-22 21:26:35.046406,AssignmentSubmitted
112,3ZY8KE4ISJ3EBCZQV10V9GJR53CVQR,2016-02-22 21:38:18.08337,AssignmentAbandoned
113,3MX2NQ3YC9UHMFLNBODAZQLLPIX5XR,2016-02-22 21:39:40.668801,AssignmentAccepted
114,3MX2NQ3YC9UHMFLNBODAZQLLPIX5XR,2016-02-22 21:46:04.656763,AssignmentSubmitted
115,3JPSL1DZ5SZ9GRJ04EHI9ZA9FIPNAW,2016-02-22 21:46:35.25617,AssignmentAccepted
116,3YJ6NA41JBGKK5YHEZ7N6NIN5KJJP3,2016-02-22 21:47:03.495842,AssignmentAccepted
117,3COPXFW7XBCFVP4ZWK7Z72I0K9JPK8,2016-02-22 21:47:04.003052,AssignmentAccepted
118,3MB8LZR5BFTP44P14SESQL9GFZJKL6,2016-02-22 21:47:04.409017,AssignmentAccepted
119,3DY46V3X3PI8KW1D5IUF77U1WJO55I,2016-02-22 21:47:09.510807,AssignmentAccepted
120,3907X2AHF05KE9097E1V76W639Y2P0,2016-02-22 21:47:29.315057,AssignmentAccepted
121,3UXUOQ9OKEXKD6RDO70TD2OJF3K7A5,2016-02-22 21:47:46.136638,AssignmentAccepted
122,3IO1LGZLK9XNQIKT8ZBNBXISU4Z680,2016-02-22 21:47:46.534915,AssignmentAccepted
123,3O7L7BFSHEPKS3PLN36C0A4JEYSEI1,2016-02-22 21:47:46.934742,AssignmentAccepted
124,354GIDR5ZB6AUITBB6IR9H2JY32007,2016-02-22 21:48:39.903951,AssignmentAccepted
125,3I02618YA06TYL9BQYB1DPRYM0IPU6,2016-02-22 21:48:41.28133,AssignmentAccepted
126,3DQQ64TANGL6QPYGLYQ2VDCV7GTPW5,2016-02-22 21:48:41.679202,AssignmentAccepted
127,3WJ1OXY92AGODKWWYCSZR2KEQNQA8V,2016-02-22 21:48:42.07568,AssignmentAccepted
128,3KIBXJ1WD5UXAPSYHKUKI2DAA4OKON,2016-02-22 21:48:46.601337,AssignmentAccepted
129,3Y4W8Q93LZKKM3VLQFUB9HCSMOOVDN,2016-02-22 21:48:49.557696,AssignmentAccepted
130,3JMSRU9HQIUPE99LMA5VFZUDM0PVEG,2016-02-22 21:48:49.969819,AssignmentAccepted
131,3LOZAJ85YDDPNI20T5BC1JI95872XO,2016-02-22 21:49:07.972361,AssignmentAccepted
132,3KIBXJ1WD5UXAPSYHKUKI2DAA4OKON,2016-02-22 21:50:15.309051,AssignmentReturned
133,3KIBXJ1WD5UXAPSYHKUKI2DAA4OKON,2016-02-22 21:50:15.759555,AssignmentAccepted
134,3JBT3HLQF82AKK3LWLA9UH6DOIXPZV,2016-02-22 21:50:22.815829,AssignmentAccepted
135,3RYC5T2D73T1ITHUM4GW8E4EF1DRP3,2016-02-22 21:50:23.214951,AssignmentAccepted
136,39ZSFO5CA8WXCA6DVL6HGT5MD1BUJA,2016-02-22 21:50:23.61095,AssignmentAccepted
137,3AZHRG4CU4K6BAS8UT0ABF0Q1FM032,2016-02-22 21:50:24.006226,AssignmentAccepted
138,3NL0RFNU0FNT6WIGY0FB4475TDNK4C,2016-02-22 21:50:29.312701,AssignmentAccepted
139,3QY7M81QH7MQPJ0Z0YDI7GRFKFE7KK,2016-02-22 21:50:48.146947,AssignmentAccepted
140,3B837J3LDOWYVLXMELKQ3J9P2LKRSJ,2016-02-22 21:50:55.667956,AssignmentAccepted
141,3FQ5JJ512LOFS4SMG5U73DD5KUJNKB,2016-02-22 21:50:59.992215,AssignmentAccepted
142,3V5Q80FXIXRD7KVM9G4OU3T5YD632P,2016-02-22 21:51:13.061221,AssignmentAccepted
143,3AZHRG4CU4K6BAS8UT0ABF0Q1FM032,2016-02-22 21:51:21.380772,AssignmentReturned
144,3TUI152ZZBNYP0JSONG62SCBGZ6Q1Y,2016-02-22 21:51:29.684006,AssignmentAccepted
145,3K9FOBBF2HJQCAA41568IDQK9UONLE,2016-02-22 21:51:39.475245,AssignmentAccepted
146,3FUI0JHJPXY2S2R5DGITDDYX4R6330,2016-02-22 21:51:39.912347,AssignmentAccepted
147,38BQUHLA9W0S0DS12W70XF5EZ9IMOT,2016-02-22 21:51:55.386263,AssignmentAccepted
148,3IUZPWIU1O75FY1086LUZWQWD6NKWZ,2016-02-22 21:52:05.093304,AssignmentAccepted
149,30IQTZXKAK6IR8ZMEI7YIVPU8AMX0Y,2016-02-22 21:52:16.302023,AssignmentAccepted
150,3JPSL1DZ5SZ9GRJ04EHI9ZA9FIPNAW,2016-02-22 21:52:35.519053,AssignmentSubmitted
151,3COPXFW7XBCFVP4ZWK7Z72I0K9JPK8,2016-02-22 21:52:36.622708,AssignmentSubmitted
152,3JMSRU9HQIUPE99LMA5VFZUDM0PVEG,2016-02-22 21:52:37.593158,AssignmentSubmitted
153,3WJ1OXY92AGODKWWYCSZR2KEQNQA8V,2016-02-22 21:52:38.549105,AssignmentSubmitted
154,3I02618YA06TYL9BQYB1DPRYM0IPU6,2016-02-22 21:52:39.389005,AssignmentSubmitted
155,3IO1LGZLK9XNQIKT8ZBNBXISU4Z680,2016-02-22 21:52:40.438819,AssignmentSubmitted
156,3YJ6NA41JBGKK5YHEZ7N6NIN5KJJP3,2016-02-22 21:52:41.211216,AssignmentSubmitted
157,354GIDR5ZB6AUITBB6IR9H2JY32007,2016-02-22 21:52:42.300959,AssignmentSubmitted
158,3B837J3LDOWYVLXMELKQ3J9P2LKRSJ,2016-02-22 21:52:43.261606,AssignmentSubmitted
159,3O7L7BFSHEPKS3PLN36C0A4JEYSEI1,2016-02-22 21:52:44.116418,AssignmentSubmitted
160,354P56DE9K3OD2D757MKY2IP19R7S1,2016-02-22 21:52:44.955305,AssignmentAccepted
161,3I2PTA7R3TU0V15EWXMO778AP56QK1,2016-02-22 21:53:11.776335,AssignmentAccepted
162,3HMIGG0U4L6P92UZEI6FUO2LTETY8T,2016-02-22 21:53:22.204411,AssignmentAccepted
163,3TUI152ZZBNYP0JSONG62SCBGZ6Q1Y,2016-02-22 21:53:22.600341,AssignmentReturned
164,3Y9N9SS8LYB0AUT265O5QMK9V4V3DY,2016-02-22 21:53:35.681056,AssignmentAccepted
165,3DQQ64TANGL6QPYGLYQ2VDCV7GTPW5,2016-02-22 21:53:53.209977,AssignmentSubmitted
166,3LOZAJ85YDDPNI20T5BC1JI95872XO,2016-02-22 21:53:54.134371,AssignmentSubmitted
167,3VA45EW49NNV4O6C9AO2DNHB1YOO1O,2016-02-22 21:53:57.86247,AssignmentAccepted
168,3DY46V3X3PI8KW1D5IUF77U1WJO55I,2016-02-22 21:53:59.311829,AssignmentSubmitted
169,33C7UALJVLYSJWJW2TZ6G1RBMTK815,2016-02-22 21:54:18.422002,AssignmentAccepted
170,3NC5L260MOMMU30KG93N2PL5287FOG,2016-02-22 21:54:18.81652,AssignmentAccepted
171,3JRJSWSMQHL5207220ZPW42UVGW3ER,2016-02-22 21:54:19.220997,AssignmentAccepted
172,3SBEHTYCWN3IY86CN4I67DWZWAYYI1,2016-02-22 21:54:19.618864,AssignmentAccepted
173,3QY7M81QH7MQPJ0Z0YDI7GRFKFE7KK,2016-02-22 21:54:21.505561,AssignmentSubmitted
174,3Y4W8Q93LZKKM3VLQFUB9HCSMOOVDN,2016-02-22 21:54:22.562515,AssignmentSubmitted
175,3D3VGR7TA0FUB4C7O6JPVB1DA5N3R5,2016-02-22 21:54:24.959247,AssignmentAccepted
176,3Y9N9SS8LYB0AUT265O5QMK9V4V3DY,2016-02-22 21:54:25.51868,AssignmentReturned
177,39ZSFO5CA8WXCA6DVL6HGT5MD1BUJA,2016-02-22 21:54:30.733384,AssignmentSubmitted
178,3RYC5T2D73T1ITHUM4GW8E4EF1DRP3,2016-02-22 21:55:11.612241,AssignmentSubmitted
179,3UJ1CZ6IZHP9QYZOHE7N0I4TA3W5SK,2016-02-22 21:55:14.057365,AssignmentAccepted
180,3NL0RFNU0FNT6WIGY0FB4475TDNK4C,2016-02-22 21:55:24.690124,AssignmentSubmitted
181,3KIBXJ1WD5UXAPSYHKUKI2DAA4OKON,2016-02-22 21:55:25.912212,AssignmentSubmitted
182,3483FV8BEEJC43I4SI2M165P84862Y,2016-02-22 21:55:58.881122,AssignmentAccepted
183,3E7TUJ2EGCMMPWIINEPFHZNVVW69DM,2016-02-22 21:56:53.820359,AssignmentAccepted
184,3483FV8BEEJC43I4SI2M165P84862Y,2016-02-22 21:57:55.452355,AssignmentReturned
185,354P56DE9K3OD2D757MKY2IP19R7S1,2016-02-22 21:59:06.344806,AssignmentSubmitted
186,3IUZPWIU1O75FY1086LUZWQWD6NKWZ,2016-02-22 21:59:07.733771,AssignmentSubmitted
187,3NC5L260MOMMU30KG93N2PL5287FOG,2016-02-22 21:59:09.009411,AssignmentSubmitted
188,3FUI0JHJPXY2S2R5DGITDDYX4R6330,2016-02-22 21:59:10.268628,AssignmentSubmitted
189,3K9FOBBF2HJQCAA41568IDQK9UONLE,2016-02-22 21:59:11.108742,AssignmentSubmitted
190,33C7UALJVLYSJWJW2TZ6G1RBMTK815,2016-02-22 21:59:11.933899,AssignmentSubmitted
191,30IQTZXKAK6IR8ZMEI7YIVPU8AMX0Y,2016-02-22 21:59:13.353355,AssignmentSubmitted
192,3UXUOQ9OKEXKD6RDO70TD2OJF3K7A5,2016-02-22 21:59:14.21922,AssignmentSubmitted
193,3D3VGR7TA0FUB4C7O6JPVB1DA5N3R5,2016-02-22 21:59:15.222132,AssignmentSubmitted
194,3MB8LZR5BFTP44P14SESQL9GFZJKL6,2016-02-22 21:59:16.059378,AssignmentSubmitted
195,3JBT3HLQF82AKK3LWLA9UH6DOIXPZV,2016-02-22 21:59:17.05269,AssignmentSubmitted
196,3SBEHTYCWN3IY86CN4I67DWZWAYYI1,2016-02-22 21:59:17.844748,AssignmentSubmitted
197,3G2UL9A02DEJQ4FAYUJHXXMXJKV76G,2016-02-22 21:59:28.811936,AssignmentAccepted
198,3JRJSWSMQHL5207220ZPW42UVGW3ER,2016-02-22 21:59:36.482354,AssignmentSubmitted
199,3E7TUJ2EGCMMPWIINEPFHZNVVW69DM,2016-02-22 21:59:37.469426,AssignmentSubmitted
200,3I2PTA7R3TU0V15EWXMO778AP56QK1,2016-02-22 21:59:38.392169,AssignmentSubmitted
201,3ZAZR5XV01IRQVUHRGO3AH76PZIZCR,2016-02-22 21:59:45.279587,AssignmentAccepted
202,3UJ1CZ6IZHP9QYZOHE7N0I4TA3W5SK,2016-02-22 22:00:23.854096,AssignmentSubmitted
203,38BQUHLA9W0S0DS12W70XF5EZ9IMOT,2016-02-22 22:00:53.72223,AssignmentSubmitted
204,3V5Q80FXIXRD7KVM9G4OU3T5YD632P,2016-02-22 22:01:03.559297,AssignmentSubmitted
205,3907X2AHF05KE9097E1V76W639Y2P0,2016-02-22 22:01:44.272918,AssignmentSubmitted
206,3HMIGG0U4L6P92UZEI6FUO2LTETY8T,2016-02-22 22:05:37.019449,AssignmentSubmitted
207,3ZAZR5XV01IRQVUHRGO3AH76PZIZCR,2016-02-22 22:05:38.0434,AssignmentSubmitted
208,3G2UL9A02DEJQ4FAYUJHXXMXJKV76G,2016-02-22 22:05:38.94964,AssignmentSubmitted
209,3FQ5JJ512LOFS4SMG5U73DD5KUJNKB,2016-02-22 22:05:50.437136,AssignmentAbandoned
210,3VA45EW49NNV4O6C9AO2DNHB1YOO1O,2016-02-22 22:06:54.572749,AssignmentSubmitted
211,3AUQQEL7U5TQNJURE36GUAS9SZFV0U,2016-02-22 22:09:42.115754,AssignmentAccepted
212,3AUQQEL7U5TQNJURE36GUAS9SZFV0U,2016-02-22 22:18:38.669183,AssignmentSubmitted
213,3GGAI1SQEVYRROVYCRY92FBXAV2CMP,2016-02-22 22:20:22.251624,AssignmentAccepted
214,37TRT2X24QRIGBX7VUPMB3DYOG6BJC,2016-02-22 22:21:25.098421,AssignmentAccepted
215,33NF62TLXJ2J9E11172FA6WOBAFJK4,2016-02-22 22:21:28.029553,AssignmentAccepted
216,33NF62TLXJ2J9E11172FA6WOBAFJK4,2016-02-22 22:21:28.423799,AssignmentReturned
217,3HYA4D452RJ8NWBFTB5QVCI213DF2C,2016-02-22 22:22:45.337908,AssignmentAccepted
218,34X6J5FLPTY5KHZWECMC6S8XAG7JQW,2016-02-22 22:22:48.736855,AssignmentAccepted
219,3TPWUS5F891NW0PCGT4WBDDO8XGCWG,2016-02-22 22:23:55.710653,AssignmentAccepted
220,3H0W84IWBK2XL2S4DQ0LE25A1UDER7,2016-02-22 22:24:28.702952,AssignmentAccepted
221,3ZPBJO59KP1F4201LQD7UGLJE9EHDK,2016-02-22 22:24:45.284602,AssignmentAccepted
222,3OB0CAO74HPI2DVSHM0L71VKWXLHYT,2016-02-22 22:24:57.537406,AssignmentAccepted
223,3GGAI1SQEVYRROVYCRY92FBXAV2CMP,2016-02-22 22:25:09.422227,AssignmentSubmitted
224,37TRT2X24QRIGBX7VUPMB3DYOG6BJC,2016-02-22 22:25:10.31557,AssignmentSubmitted
225,3E1QT0TDFP93J2FUA0KC808X3VXI89,2016-02-22 22:27:58.03017,AssignmentAccepted
226,392CY0QWG1R201SSYXUZROSS191I42,2016-02-22 22:28:00.333208,AssignmentAccepted
227,34X6J5FLPTY5KHZWECMC6S8XAG7JQW,2016-02-22 22:28:00.730163,AssignmentReturned
228,3FE7TXL1LIN5EL1O7RGK7BMG85MQ2H,2016-02-22 22:28:19.041457,AssignmentAccepted
229,34Q075JO1XDA17ET7PMRNMLT3VA01C,2016-02-22 22:29:16.780596,AssignmentAccepted
230,3OWEPKL089CRXPL2XB5YZ88JEAL7NR,2016-02-22 22:29:43.761057,AssignmentAccepted
231,3N4BPTXIO8SSNUCVD66TH85ZSQEKU2,2016-02-22 22:30:04.966822,AssignmentAccepted
232,3YOH7BII097S091VIWGYDU7I6XNKVR,2016-02-22 22:30:17.383477,AssignmentAccepted
233,32M8BPYGATMICHLCTYW00DPVREAIGP,2016-02-22 22:30:28.717707,AssignmentAccepted
234,3GU1KF0O4I1E2M05Q7U68ZZAXFCPBQ,2016-02-22 22:30:55.513256,AssignmentAccepted
235,3TE3O8573085QMGOK65KC1WL4RO2RU,2016-02-22 22:30:55.913326,AssignmentAccepted
236,3FE7TXL1LIN5EL1O7RGK7BMG85MQ2H,2016-02-22 22:31:22.793966,AssignmentReturned
237,3FE7TXL1LIN5EL1O7RGK7BMG85MQ2H,2016-02-22 22:31:39.834284,AssignmentAccepted
238,3H0W84IWBK2XL2S4DQ0LE25A1UDER7,2016-02-22 22:31:40.27303,AssignmentSubmitted
239,3HYA4D452RJ8NWBFTB5QVCI213DF2C,2016-02-22 22:31:41.252936,AssignmentSubmitted
240,34Q075JO1XDA17ET7PMRNMLT3VA01C,2016-02-22 22:31:42.230915,AssignmentSubmitted
241,3ZPBJO59KP1F4201LQD7UGLJE9EHDK,2016-02-22 22:31:43.175151,AssignmentSubmitted
242,3OB0CAO74HPI2DVSHM0L71VKWXLHYT,2016-02-22 22:31:44.108106,AssignmentSubmitted
