id,type,info_in_id,info_out_id,node_id,network_id,creation_time,failed,time_of_death,property1,property2,property3,property4,property5
1089,mutation,59749,65515,550,1,2016-03-11 03:17:20.605197,f,,,,,,
1090,mutation,59750,65516,550,1,2016-03-11 03:17:20.638634,f,,,,,,
1091,mutation,59719,65730,551,1,2016-03-11 03:18:11.506549,f,,,,,,
1092,mutation,59720,65731,551,1,2016-03-11 03:18:11.521418,f,,,,,,
1093,mutation,62447,65836,552,1,2016-03-11 03:18:32.995627,f,,,,,,
1094,mutation,62448,65837,552,1,2016-03-11 03:18:33.019455,f,,,,,,
1095,mutation,58835,66154,553,1,2016-03-11 03:19:41.808653,f,,,,,,
1096,mutation,58836,66155,553,1,2016-03-11 03:19:41.828507,f,,,,,,
1099,mutation,59719,66514,555,1,2016-03-11 03:21:37.285115,f,,,,,,
1100,mutation,59720,66515,555,1,2016-03-11 03:21:37.30616,f,,,,,,
1101,mutation,58338,66613,556,1,2016-03-11 03:22:19.388765,f,,,,,,
1102,mutation,58339,66614,556,1,2016-03-11 03:22:19.412211,f,,,,,,
1103,mutation,58154,66637,557,1,2016-03-11 03:22:30.335902,f,,,,,,
1104,mutation,58155,66638,557,1,2016-03-11 03:22:30.352306,f,,,,,,
1105,mutation,62447,66845,558,1,2016-03-11 03:23:52.176114,f,,,,,,
1106,mutation,62448,66846,558,1,2016-03-11 03:23:52.19302,f,,,,,,
1097,mutation,58142,66401,554,1,2016-03-11 03:21:00.216375,t,2016-03-11 03:31:16.223097,,,,,
1098,mutation,58143,66402,554,1,2016-03-11 03:21:00.234093,t,2016-03-11 03:31:16.223075,,,,,
1129,mutation,58967,68389,570,1,2016-03-11 03:31:21.136416,f,,,,,,
1130,mutation,58966,68390,570,1,2016-03-11 03:31:21.151988,f,,,,,,
1131,mutation,58208,68570,571,1,2016-03-11 03:32:08.54993,f,,,,,,
1132,mutation,58207,68571,571,1,2016-03-11 03:32:08.565972,f,,,,,,
1107,mutation,58101,66977,559,1,2016-03-11 03:24:49.798084,f,,,,,,
1108,mutation,58100,66978,559,1,2016-03-11 03:24:49.812769,f,,,,,,
1151,mutation,61702,69968,581,1,2016-03-11 03:37:13.147759,f,,,,,,
1152,mutation,61703,69969,581,1,2016-03-11 03:37:13.167686,f,,,,,,
1109,mutation,59720,67178,560,1,2016-03-11 03:26:03.55745,f,,,,,,
1110,mutation,59719,67179,560,1,2016-03-11 03:26:03.57818,f,,,,,,
1123,mutation,58207,68023,567,1,2016-03-11 03:29:37.335864,f,,,,,,
1124,mutation,58208,68024,567,1,2016-03-11 03:29:37.351576,f,,,,,,
1147,mutation,61223,69843,579,1,2016-03-11 03:36:48.754033,f,,,,,,
1148,mutation,61224,69844,579,1,2016-03-11 03:36:48.768882,f,,,,,,
1111,mutation,59303,67211,561,1,2016-03-11 03:26:17.905898,f,,,,,,
1112,mutation,59302,67212,561,1,2016-03-11 03:26:17.921655,f,,,,,,
1113,mutation,57796,67249,562,1,2016-03-11 03:26:30.708814,f,,,,,,
1114,mutation,57797,67250,562,1,2016-03-11 03:26:30.732326,f,,,,,,
1137,mutation,61702,68857,574,1,2016-03-11 03:33:15.723814,f,,,,,,
1138,mutation,61703,68858,574,1,2016-03-11 03:33:15.747789,f,,,,,,
1115,mutation,58154,67334,563,1,2016-03-11 03:26:59.171426,f,,,,,,
1116,mutation,58155,67335,563,1,2016-03-11 03:26:59.194406,f,,,,,,
1143,mutation,58101,69365,577,1,2016-03-11 03:35:00.886012,f,,,,,,
1144,mutation,58100,69366,577,1,2016-03-11 03:35:00.90949,f,,,,,,
1117,mutation,58142,67366,564,1,2016-03-11 03:27:07.747964,f,,,,,,
1118,mutation,58143,67367,564,1,2016-03-11 03:27:07.763731,f,,,,,,
1149,mutation,61703,69870,580,1,2016-03-11 03:36:54.35347,t,2016-03-11 03:44:21.837982,,,,,
1150,mutation,61702,69871,580,1,2016-03-11 03:36:54.369596,t,2016-03-11 03:44:21.83796,,,,,
1139,mutation,58100,68902,575,1,2016-03-11 03:33:24.585367,f,,,,,,
1140,mutation,58101,68903,575,1,2016-03-11 03:33:24.61234,f,,,,,,
1145,mutation,58207,69618,578,1,2016-03-11 03:35:50.501781,f,,,,,,
1146,mutation,58208,69619,578,1,2016-03-11 03:35:50.525353,f,,,,,,
1119,mutation,57841,67550,565,1,2016-03-11 03:27:52.285807,t,2016-03-11 03:44:29.679979,,,,,
1120,mutation,57842,67551,565,1,2016-03-11 03:27:52.312799,t,2016-03-11 03:44:29.679957,,,,,
1121,mutation,58088,67558,566,1,2016-03-11 03:27:54.451073,f,,,,,,
1122,mutation,58089,67559,566,1,2016-03-11 03:27:54.475416,f,,,,,,
1125,mutation,58339,68212,568,1,2016-03-11 03:30:28.635989,t,2016-03-11 03:44:20.958913,,,,,
1126,mutation,58338,68213,568,1,2016-03-11 03:30:28.651404,t,2016-03-11 03:44:20.958892,,,,,
1127,mutation,58966,68356,569,1,2016-03-11 03:31:10.202847,t,2016-03-11 03:39:21.75808,,,,,
1128,mutation,58967,68357,569,1,2016-03-11 03:31:10.226527,t,2016-03-11 03:39:21.758058,,,,,
1133,mutation,58967,68608,572,1,2016-03-11 03:32:17.066601,t,2016-03-11 03:34:00.618473,,,,,
1134,mutation,58966,68609,572,1,2016-03-11 03:32:17.082428,t,2016-03-11 03:34:00.618452,,,,,
1135,mutation,60777,68743,573,1,2016-03-11 03:32:49.716537,t,2016-03-11 03:47:43.032774,,,,,
1136,mutation,60776,68745,573,1,2016-03-11 03:32:49.73184,t,2016-03-11 03:47:43.032753,,,,,
1141,mutation,58100,69247,576,1,2016-03-11 03:34:38.345615,f,,,,,,
1142,mutation,58101,69248,576,1,2016-03-11 03:34:38.360356,f,,,,,,
1153,mutation,62366,70378,582,1,2016-03-11 03:38:50.258011,f,,,,,,
1154,mutation,62367,70379,582,1,2016-03-11 03:38:50.274027,f,,,,,,
1155,mutation,59719,71086,583,1,2016-03-11 03:41:28.579185,f,,,,,,
1156,mutation,59720,71087,583,1,2016-03-11 03:41:28.595423,f,,,,,,
1157,mutation,60582,71652,584,1,2016-03-11 03:44:54.305341,f,,,,,,
1158,mutation,60583,71653,584,1,2016-03-11 03:44:54.321764,f,,,,,,
1159,mutation,58207,71778,585,1,2016-03-11 03:45:45.084913,f,,,,,,
1160,mutation,58208,71779,585,1,2016-03-11 03:45:45.100101,f,,,,,,
1163,mutation,59303,72225,587,1,2016-03-11 03:48:48.938592,f,,,,,,
1164,mutation,59302,72226,587,1,2016-03-11 03:48:48.956852,f,,,,,,
1165,mutation,61703,72421,588,1,2016-03-11 03:52:40.546693,f,,,,,,
1166,mutation,61702,72422,588,1,2016-03-11 03:52:40.571227,f,,,,,,
1161,mutation,57842,72192,586,1,2016-03-11 03:48:28.417687,t,2016-03-11 04:05:21.399434,,,,,
1162,mutation,57841,72193,586,1,2016-03-11 03:48:28.432288,t,2016-03-11 04:05:21.399412,,,,,
1167,mutation,62409,72759,589,1,2016-03-11 04:09:42.823945,f,,,,,,
1168,mutation,62408,72760,589,1,2016-03-11 04:09:42.839292,f,,,,,,
1169,mutation,66154,72941,590,1,2016-03-11 04:19:59.788549,f,,,,,,
1170,mutation,66155,72942,590,1,2016-03-11 04:19:59.805289,f,,,,,,
1171,mutation,68023,72955,591,1,2016-03-11 04:20:46.081777,f,,,,,,
1172,mutation,68024,72956,591,1,2016-03-11 04:20:46.097523,f,,,,,,
1173,mutation,68570,73033,592,1,2016-03-11 04:22:52.315385,f,,,,,,
1174,mutation,68571,73034,592,1,2016-03-11 04:22:52.331834,f,,,,,,
1175,mutation,67335,73162,593,1,2016-03-11 04:24:34.24751,f,,,,,,
1176,mutation,67334,73163,593,1,2016-03-11 04:24:34.272242,f,,,,,,
1179,mutation,64858,73286,595,1,2016-03-11 04:25:48.675001,f,,,,,,
1180,mutation,64859,73287,595,1,2016-03-11 04:25:48.70059,f,,,,,,
1181,mutation,66613,73417,596,1,2016-03-11 04:27:14.169628,f,,,,,,
1182,mutation,66614,73418,596,1,2016-03-11 04:27:14.186036,f,,,,,,
1183,mutation,68024,73453,597,1,2016-03-11 04:27:29.34273,f,,,,,,
1184,mutation,68023,73454,597,1,2016-03-11 04:27:29.369521,f,,,,,,
1189,mutation,64888,73944,600,1,2016-03-11 04:31:32.739672,f,,,,,,
1190,mutation,64889,73945,600,1,2016-03-11 04:31:32.764173,f,,,,,,
1191,mutation,64899,73993,601,1,2016-03-11 04:31:50.969105,f,,,,,,
1192,mutation,64900,73994,601,1,2016-03-11 04:31:50.984354,f,,,,,,
1193,mutation,66637,74089,602,1,2016-03-11 04:32:34.408007,f,,,,,,
1194,mutation,66638,74090,602,1,2016-03-11 04:32:34.423219,f,,,,,,
1197,mutation,67249,74460,604,1,2016-03-11 04:35:07.708308,f,,,,,,
1198,mutation,67250,74461,604,1,2016-03-11 04:35:07.723615,f,,,,,,
1201,mutation,71086,74671,606,1,2016-03-11 04:36:10.33166,f,,,,,,
1202,mutation,71087,74672,606,1,2016-03-11 04:36:10.357827,f,,,,,,
1203,mutation,65176,74841,607,1,2016-03-11 04:37:03.0516,f,,,,,,
1204,mutation,65177,74842,607,1,2016-03-11 04:37:03.074527,f,,,,,,
1205,mutation,71086,74915,608,1,2016-03-11 04:37:27.412827,f,,,,,,
1206,mutation,71087,74916,608,1,2016-03-11 04:37:27.42778,f,,,,,,
1207,mutation,66514,74921,609,1,2016-03-11 04:37:28.027944,f,,,,,,
1208,mutation,66515,74922,609,1,2016-03-11 04:37:28.046356,f,,,,,,
1195,mutation,65176,74408,603,1,2016-03-11 04:34:51.635432,t,2016-03-11 04:37:55.110856,,,,,
1196,mutation,65177,74409,603,1,2016-03-11 04:34:51.659065,t,2016-03-11 04:37:55.110834,,,,,
1209,mutation,72759,75156,610,1,2016-03-11 04:38:18.689524,f,,,,,,
1210,mutation,72760,75157,610,1,2016-03-11 04:38:18.719224,f,,,,,,
1211,mutation,66155,75511,611,1,2016-03-11 04:39:30.685866,f,,,,,,
1212,mutation,66154,75512,611,1,2016-03-11 04:39:30.701847,f,,,,,,
1185,mutation,65016,73667,598,1,2016-03-11 04:29:14.762593,t,2016-03-11 04:40:36.250775,,,,,
1186,mutation,65017,73668,598,1,2016-03-11 04:29:14.787175,t,2016-03-11 04:40:36.250754,,,,,
1219,mutation,64900,76127,615,1,2016-03-11 04:42:03.332572,f,,,,,,
1220,mutation,64899,76128,615,1,2016-03-11 04:42:03.348769,f,,,,,,
1177,mutation,71086,73193,594,1,2016-03-11 04:24:52.792319,t,2016-03-11 04:43:02.330782,,,,,
1178,mutation,71087,73194,594,1,2016-03-11 04:24:52.807989,t,2016-03-11 04:43:02.33076,,,,,
1223,mutation,69969,76424,617,1,2016-03-11 04:43:49.780428,f,,,,,,
1224,mutation,69968,76425,617,1,2016-03-11 04:43:49.796753,f,,,,,,
1225,mutation,66637,76528,618,1,2016-03-11 04:44:24.648294,f,,,,,,
1226,mutation,66638,76529,618,1,2016-03-11 04:44:24.662595,f,,,,,,
1227,mutation,66638,76624,619,1,2016-03-11 04:44:49.687056,f,,,,,,
1228,mutation,66637,76625,619,1,2016-03-11 04:44:49.702313,f,,,,,,
1229,mutation,66154,76667,620,1,2016-03-11 04:45:02.652957,f,,,,,,
1230,mutation,66155,76668,620,1,2016-03-11 04:45:02.719737,f,,,,,,
1231,mutation,66637,76684,621,1,2016-03-11 04:45:06.549353,f,,,,,,
1232,mutation,66638,76685,621,1,2016-03-11 04:45:06.58212,f,,,,,,
1235,mutation,65176,76846,623,1,2016-03-11 04:45:42.71301,f,,,,,,
1236,mutation,65177,76847,623,1,2016-03-11 04:45:42.72907,f,,,,,,
1187,mutation,65361,73897,599,1,2016-03-11 04:31:15.231783,t,2016-03-11 04:46:05.22027,,,,,
1188,mutation,65362,73898,599,1,2016-03-11 04:31:15.246985,t,2016-03-11 04:46:05.220248,,,,,
1239,mutation,72759,76952,625,1,2016-03-11 04:46:05.241136,f,,,,,,
1240,mutation,72760,76953,625,1,2016-03-11 04:46:05.259275,f,,,,,,
1241,mutation,68570,77015,626,1,2016-03-11 04:46:18.24649,f,,,,,,
1242,mutation,68571,77016,626,1,2016-03-11 04:46:18.261661,f,,,,,,
1245,mutation,65361,77720,628,1,2016-03-11 04:48:29.412139,f,,,,,,
1221,mutation,68903,76333,616,1,2016-03-11 04:43:14.758207,t,2016-03-11 04:51:00.950539,,,,,
1222,mutation,68902,76334,616,1,2016-03-11 04:43:14.773604,t,2016-03-11 04:51:00.950517,,,,,
1237,mutation,66638,76881,624,1,2016-03-11 04:45:50.446198,t,2016-03-11 04:51:50.765084,,,,,
1238,mutation,66637,76882,624,1,2016-03-11 04:45:50.46951,t,2016-03-11 04:51:50.765062,,,,,
1199,mutation,66637,74529,605,1,2016-03-11 04:35:29.300821,t,2016-03-11 04:52:34.653856,,,,,
1200,mutation,66638,74530,605,1,2016-03-11 04:35:29.316418,t,2016-03-11 04:52:34.653834,,,,,
1233,mutation,67249,76737,622,1,2016-03-11 04:45:19.882654,t,2016-03-11 04:52:54.331766,,,,,
1213,mutation,65176,75599,612,1,2016-03-11 04:39:52.040993,t,2016-03-11 04:54:25.198238,,,,,
1214,mutation,65177,75600,612,1,2016-03-11 04:39:52.064033,t,2016-03-11 04:54:25.198217,,,,,
1215,mutation,65176,75756,613,1,2016-03-11 04:40:32.366223,t,2016-03-11 04:55:24.647368,,,,,
1216,mutation,65177,75757,613,1,2016-03-11 04:40:32.382375,t,2016-03-11 04:55:24.647347,,,,,
1217,mutation,64899,76106,614,1,2016-03-11 04:41:57.342984,t,2016-03-11 04:56:35.183192,,,,,
1218,mutation,64900,76107,614,1,2016-03-11 04:41:57.366375,t,2016-03-11 04:56:35.18317,,,,,
1243,mutation,72421,77459,627,1,2016-03-11 04:47:41.402543,t,2016-03-11 05:03:58.262742,,,,,
1246,mutation,65362,77721,628,1,2016-03-11 04:48:29.428086,f,,,,,,
1267,mutation,66978,80877,639,1,2016-03-11 05:01:52.3305,f,,,,,,
1268,mutation,66977,80878,639,1,2016-03-11 05:01:52.345458,f,,,,,,
1259,mutation,71087,79822,635,1,2016-03-11 04:56:40.573225,t,2016-03-11 05:06:44.911261,,,,,
1260,mutation,71086,79823,635,1,2016-03-11 04:56:40.588689,t,2016-03-11 05:06:44.911239,,,,,
1247,mutation,66155,78087,629,1,2016-03-11 04:49:27.580013,f,,,,,,
1248,mutation,66154,78088,629,1,2016-03-11 04:49:27.6037,f,,,,,,
1271,mutation,68571,81140,641,1,2016-03-11 05:03:38.353288,f,,,,,,
1272,mutation,68570,81141,641,1,2016-03-11 05:03:38.378221,f,,,,,,
1249,mutation,66638,78327,630,1,2016-03-11 04:50:00.034472,f,,,,,,
1250,mutation,66637,78328,630,1,2016-03-11 04:50:00.057667,f,,,,,,
1234,mutation,67250,76738,622,1,2016-03-11 04:45:19.897622,t,2016-03-11 04:52:54.331744,,,,,
1263,mutation,65176,79935,637,1,2016-03-11 04:57:15.646853,f,,,,,,
1264,mutation,65177,79936,637,1,2016-03-11 04:57:15.670407,f,,,,,,
1255,mutation,70378,79441,633,1,2016-03-11 04:54:16.620775,f,,,,,,
1256,mutation,70379,79442,633,1,2016-03-11 04:54:16.6446,f,,,,,,
1251,mutation,69366,79250,631,1,2016-03-11 04:53:13.662684,t,2016-03-11 05:02:10.497738,,,,,
1252,mutation,69365,79251,631,1,2016-03-11 04:53:13.687885,t,2016-03-11 05:02:10.497717,,,,,
1253,mutation,65730,79350,632,1,2016-03-11 04:53:44.91059,f,,,,,,
1254,mutation,65731,79351,632,1,2016-03-11 04:53:44.928733,f,,,,,,
1279,mutation,73033,82516,645,1,2016-03-11 05:33:32.1037,f,,,,,,
1280,mutation,73034,82517,645,1,2016-03-11 05:33:32.123519,f,,,,,,
1257,mutation,66637,79750,634,1,2016-03-11 04:56:22.459744,f,,,,,,
1258,mutation,66638,79751,634,1,2016-03-11 04:56:22.480647,f,,,,,,
1261,mutation,66977,79832,636,1,2016-03-11 04:56:42.538371,f,,,,,,
1262,mutation,66978,79833,636,1,2016-03-11 04:56:42.552538,f,,,,,,
1265,mutation,66155,80494,638,1,2016-03-11 04:59:48.855231,t,2016-03-11 05:10:00.725556,,,,,
1266,mutation,66154,80495,638,1,2016-03-11 04:59:48.871458,t,2016-03-11 05:10:00.725534,,,,,
1269,mutation,66637,81136,640,1,2016-03-11 05:03:37.184008,f,,,,,,
1270,mutation,66638,81137,640,1,2016-03-11 05:03:37.199694,f,,,,,,
1244,mutation,72422,77460,627,1,2016-03-11 04:47:41.417631,t,2016-03-11 05:03:58.262721,,,,,
1273,mutation,69248,81640,642,1,2016-03-11 05:06:41.474953,f,,,,,,
1274,mutation,69247,81641,642,1,2016-03-11 05:06:41.513524,f,,,,,,
1281,mutation,74841,82523,646,1,2016-03-11 05:33:58.719421,f,,,,,,
1282,mutation,74842,82524,646,1,2016-03-11 05:33:58.743271,f,,,,,,
1275,mutation,67334,81942,643,1,2016-03-11 05:10:30.767077,f,,,,,,
1276,mutation,67335,81943,643,1,2016-03-11 05:10:30.785905,f,,,,,,
1277,mutation,66154,82331,644,1,2016-03-11 05:19:53.127843,f,,,,,,
1278,mutation,66155,82332,644,1,2016-03-11 05:19:53.142877,f,,,,,,
1287,mutation,76424,82755,649,1,2016-03-11 05:38:22.193468,f,,,,,,
1288,mutation,76425,82756,649,1,2016-03-11 05:38:22.208893,f,,,,,,
1289,mutation,78087,82938,650,1,2016-03-11 05:40:29.117764,f,,,,,,
1290,mutation,78088,82939,650,1,2016-03-11 05:40:29.134053,f,,,,,,
1291,mutation,79935,83185,651,1,2016-03-11 05:43:13.794882,f,,,,,,
1292,mutation,79936,83186,651,1,2016-03-11 05:43:13.809954,f,,,,,,
1293,mutation,81641,83194,652,1,2016-03-11 05:43:18.128042,f,,,,,,
1294,mutation,81640,83195,652,1,2016-03-11 05:43:18.151414,f,,,,,,
1295,mutation,74671,83288,653,1,2016-03-11 05:44:01.10159,f,,,,,,
1296,mutation,74672,83289,653,1,2016-03-11 05:44:01.125928,f,,,,,,
1297,mutation,73287,83393,654,1,2016-03-11 05:44:43.697678,f,,,,,,
1298,mutation,73286,83394,654,1,2016-03-11 05:44:43.711669,f,,,,,,
1301,mutation,75156,83624,656,1,2016-03-11 05:46:07.331024,f,,,,,,
1302,mutation,75157,83625,656,1,2016-03-11 05:46:07.34549,f,,,,,,
1285,mutation,81136,82738,648,1,2016-03-11 05:38:01.281475,t,2016-03-11 05:48:17.220659,,,,,
1286,mutation,81137,82739,648,1,2016-03-11 05:38:01.29657,t,2016-03-11 05:48:17.220637,,,,,
1303,mutation,81136,84080,657,1,2016-03-11 05:48:20.255984,f,,,,,,
1304,mutation,81137,84081,657,1,2016-03-11 05:48:20.271713,f,,,,,,
1305,mutation,76952,84241,658,1,2016-03-11 05:49:06.197582,f,,,,,,
1306,mutation,76953,84242,658,1,2016-03-11 05:49:06.213697,f,,,,,,
1307,mutation,72942,84567,659,1,2016-03-11 05:50:36.326695,f,,,,,,
1308,mutation,72941,84568,659,1,2016-03-11 05:50:36.352095,f,,,,,,
1283,mutation,75156,82648,647,1,2016-03-11 05:36:36.058679,t,2016-03-11 05:52:33.019683,,,,,
1284,mutation,75157,82649,647,1,2016-03-11 05:36:36.074622,t,2016-03-11 05:52:33.019661,,,,,
1309,mutation,77720,85182,660,1,2016-03-11 05:53:23.667828,f,,,,,,
1310,mutation,77721,85183,660,1,2016-03-11 05:53:23.682713,f,,,,,,
1311,mutation,76624,85202,661,1,2016-03-11 05:53:29.979038,f,,,,,,
1312,mutation,76625,85203,661,1,2016-03-11 05:53:30.003111,f,,,,,,
1299,mutation,80877,83575,655,1,2016-03-11 05:45:50.52885,t,2016-03-11 05:54:49.029271,,,,,
1300,mutation,80878,83576,655,1,2016-03-11 05:45:50.542768,t,2016-03-11 05:54:49.02925,,,,,
1313,mutation,74089,85257,662,1,2016-03-11 05:53:49.053279,t,2016-03-11 05:54:58.41327,,,,,
1314,mutation,74090,85258,662,1,2016-03-11 05:53:49.068086,t,2016-03-11 05:54:58.413248,,,,,
1317,mutation,77720,85495,664,1,2016-03-11 05:55:30.317758,f,,,,,,
1318,mutation,77721,85496,664,1,2016-03-11 05:55:30.342717,f,,,,,,
1319,mutation,76624,85521,665,1,2016-03-11 05:55:40.93873,f,,,,,,
1320,mutation,76625,85522,665,1,2016-03-11 05:55:40.961954,f,,,,,,
1321,mutation,76952,85578,666,1,2016-03-11 05:56:24.398205,f,,,,,,
1322,mutation,76953,85579,666,1,2016-03-11 05:56:24.422316,f,,,,,,
1323,mutation,74841,85662,667,1,2016-03-11 05:57:13.108548,f,,,,,,
1324,mutation,74842,85663,667,1,2016-03-11 05:57:13.124951,f,,,,,,
1325,mutation,74089,85797,668,1,2016-03-11 05:58:05.195947,f,,,,,,
1326,mutation,74090,85798,668,1,2016-03-11 05:58:05.211444,f,,,,,,
1329,mutation,73286,85932,670,1,2016-03-11 05:58:55.455967,f,,,,,,
1330,mutation,73287,85933,670,1,2016-03-11 05:58:55.47119,f,,,,,,
1331,mutation,76624,85979,671,1,2016-03-11 05:59:12.03755,f,,,,,,
1332,mutation,76625,85980,671,1,2016-03-11 05:59:12.052509,f,,,,,,
1333,mutation,79832,86068,672,1,2016-03-11 05:59:46.759544,f,,,,,,
1334,mutation,79833,86069,672,1,2016-03-11 05:59:46.784101,f,,,,,,
1335,mutation,79751,86782,673,1,2016-03-11 06:04:12.497048,f,,,,,,
1336,mutation,79750,86783,673,1,2016-03-11 06:04:12.512425,f,,,,,,
1315,mutation,73944,85323,663,1,2016-03-11 05:54:08.89674,t,2016-03-11 06:05:29.509602,,,,,
1316,mutation,73945,85324,663,1,2016-03-11 05:54:08.911548,t,2016-03-11 06:05:29.50958,,,,,
1339,mutation,76528,87026,675,1,2016-03-11 06:05:51.57643,f,,,,,,
1340,mutation,76529,87027,675,1,2016-03-11 06:05:51.592341,f,,,,,,
1341,mutation,74090,87074,676,1,2016-03-11 06:06:11.225646,f,,,,,,
1342,mutation,74089,87075,676,1,2016-03-11 06:06:11.253643,f,,,,,,
1345,mutation,79832,87433,678,1,2016-03-11 06:08:24.394119,f,,,,,,
1346,mutation,79833,87434,678,1,2016-03-11 06:08:24.408685,f,,,,,,
1349,mutation,81943,87650,680,1,2016-03-11 06:09:47.009942,f,,,,,,
1350,mutation,81942,87651,680,1,2016-03-11 06:09:47.025379,f,,,,,,
1351,mutation,79833,87774,681,1,2016-03-11 06:10:38.526102,f,,,,,,
1352,mutation,79832,87775,681,1,2016-03-11 06:10:38.54176,f,,,,,,
1355,mutation,74841,88240,683,1,2016-03-11 06:14:04.183614,f,,,,,,
1356,mutation,74842,88241,683,1,2016-03-11 06:14:04.199014,f,,,,,,
1327,mutation,81136,85802,669,1,2016-03-11 05:58:06.14021,t,2016-03-11 06:14:46.163364,,,,,
1328,mutation,81137,85803,669,1,2016-03-11 05:58:06.15433,t,2016-03-11 06:14:46.163342,,,,,
1357,mutation,76624,88472,684,1,2016-03-11 06:15:44.286912,f,,,,,,
1358,mutation,76625,88473,684,1,2016-03-11 06:15:44.311413,f,,,,,,
1359,mutation,79832,88568,685,1,2016-03-11 06:16:29.523483,f,,,,,,
1360,mutation,79833,88569,685,1,2016-03-11 06:16:29.539129,f,,,,,,
1337,mutation,74671,86929,674,1,2016-03-11 06:05:10.643213,t,2016-03-11 06:16:30.786938,,,,,
1338,mutation,74672,86930,674,1,2016-03-11 06:05:10.657755,t,2016-03-11 06:16:30.786916,,,,,
1361,mutation,76624,88593,686,1,2016-03-11 06:16:38.097066,f,,,,,,
1362,mutation,76625,88594,686,1,2016-03-11 06:16:38.112972,f,,,,,,
1347,mutation,80877,87439,679,1,2016-03-11 06:08:26.163465,t,2016-03-11 06:17:10.620515,,,,,
1348,mutation,80878,87440,679,1,2016-03-11 06:08:26.178256,t,2016-03-11 06:17:10.620493,,,,,
1365,mutation,79750,89349,688,1,2016-03-11 06:21:31.620613,f,,,,,,
1366,mutation,79751,89350,688,1,2016-03-11 06:21:31.645062,f,,,,,,
1363,mutation,75156,89163,687,1,2016-03-11 06:20:07.178259,t,2016-03-11 06:22:17.840957,,,,,
1364,mutation,75157,89164,687,1,2016-03-11 06:20:07.194807,t,2016-03-11 06:22:17.840935,,,,,
1367,mutation,75156,89532,689,1,2016-03-11 06:22:56.033517,f,,,,,,
1368,mutation,75157,89533,689,1,2016-03-11 06:22:56.049454,f,,,,,,
1343,mutation,81640,87115,677,1,2016-03-11 06:06:27.733776,t,2016-03-11 06:23:40.261204,,,,,
1344,mutation,81641,87116,677,1,2016-03-11 06:06:27.751006,t,2016-03-11 06:23:40.261182,,,,,
1369,mutation,76528,89682,690,1,2016-03-11 06:24:04.776004,f,,,,,,
1370,mutation,76529,89683,690,1,2016-03-11 06:24:04.790233,f,,,,,,
1371,mutation,76952,89828,691,1,2016-03-11 06:25:08.279656,f,,,,,,
1372,mutation,76953,89829,691,1,2016-03-11 06:25:08.294214,f,,,,,,
1353,mutation,81136,87892,682,1,2016-03-11 06:11:30.073999,t,2016-03-11 06:27:11.957671,,,,,
1354,mutation,81137,87893,682,1,2016-03-11 06:11:30.088877,t,2016-03-11 06:27:11.957649,,,,,
1373,mutation,73287,89836,692,1,2016-03-11 06:25:12.023696,f,,,,,,
1374,mutation,73286,89837,692,1,2016-03-11 06:25:12.046358,f,,,,,,
1387,mutation,91412,91772,699,1,2016-03-11 07:26:46.205832,f,,,,,,
1388,mutation,91413,91773,699,1,2016-03-11 07:26:46.229773,f,,,,,,
1421,mutation,83393,94274,716,1,2016-03-11 07:43:26.432253,f,,,,,,
1422,mutation,83394,94276,716,1,2016-03-11 07:43:26.459871,f,,,,,,
1375,mutation,73034,89852,693,1,2016-03-11 06:25:17.304978,t,2016-03-11 06:40:51.489282,,,,,
1376,mutation,73033,89853,693,1,2016-03-11 06:25:17.326447,t,2016-03-11 06:40:51.48926,,,,,
1377,mutation,73033,90768,694,1,2016-03-11 06:32:53.900305,t,2016-03-11 06:51:04.068671,,,,,
1378,mutation,73034,90769,694,1,2016-03-11 06:32:53.916399,t,2016-03-11 06:51:04.06865,,,,,
1397,mutation,83185,92197,704,1,2016-03-11 07:31:56.732524,f,,,,,,
1398,mutation,83186,92198,704,1,2016-03-11 07:31:56.748624,f,,,,,,
1391,mutation,91586,91776,701,1,2016-03-11 07:26:59.502174,t,2016-03-11 07:42:21.02986,,,,,
1392,mutation,91587,91777,701,1,2016-03-11 07:26:59.517627,t,2016-03-11 07:42:21.029839,,,,,
1425,mutation,85663,94455,718,1,2016-03-11 07:44:08.409427,f,,,,,,
1426,mutation,85662,94456,718,1,2016-03-11 07:44:08.424422,f,,,,,,
1379,mutation,73033,90966,695,1,2016-03-11 06:38:44.988186,t,2016-03-11 06:48:13.693925,,,,,
1380,mutation,73034,90967,695,1,2016-03-11 06:38:45.004965,t,2016-03-11 06:48:13.693903,,,,,
1409,mutation,85932,93220,710,1,2016-03-11 07:38:34.107827,f,,,,,,
1410,mutation,85933,93221,710,1,2016-03-11 07:38:34.123244,f,,,,,,
1417,mutation,83624,93834,714,1,2016-03-11 07:41:43.46834,f,,,,,,
1418,mutation,83625,93835,714,1,2016-03-11 07:41:43.48463,f,,,,,,
1419,mutation,91412,94066,715,1,2016-03-11 07:42:40.55622,f,,,,,,
1420,mutation,91413,94067,715,1,2016-03-11 07:42:40.571944,f,,,,,,
1381,mutation,76424,91136,696,1,2016-03-11 06:43:10.987937,f,,,,,,
1382,mutation,76425,91138,696,1,2016-03-11 06:43:11.011863,f,,,,,,
1405,mutation,91587,92852,708,1,2016-03-11 07:36:36.791506,f,,,,,,
1406,mutation,91586,92853,708,1,2016-03-11 07:36:36.81572,f,,,,,,
