id,assignment_id,creation_time,event_type
3449,3DYGAII7PL816S2U9PRW3OU9KDLPQ7,2016-03-13 04:03:22.616051,AssignmentAccepted
3450,3QFUFYSY9YFIQAQ2XPOEORF0MFGF4C,2016-03-13 04:07:35.453204,AssignmentSubmitted
3451,30LSNF239UVSXND5UJBBY9VUITB2IT,2016-03-13 04:09:41.228913,AssignmentSubmitted
3452,3QILPRALQ5VVX3QL7GX4D84EQSY8NJ,2016-03-13 04:09:54.963765,AssignmentAccepted
3453,3QILPRALQ5VVX3QL7GX4D84EQSY8NJ,2016-03-13 04:11:24.247339,AssignmentReturned
3454,3LO69W1SU3DK2ITIE1TDSTHN9GAGL4,2016-03-13 04:11:29.878138,AssignmentSubmitted
3455,3ZPBJO59KP1F4201LQD7UGLJF7MHDP,2016-03-13 04:11:58.437672,AssignmentSubmitted
3456,3WEV0KO0OMS4UBEHWKP6YUSLOI4SDM,2016-03-13 04:14:33.96898,AssignmentAccepted
3457,3DYGAII7PL816S2U9PRW3OU9KDLPQ7,2016-03-13 04:14:45.674846,AssignmentSubmitted
3458,3H8DHMCCW9B66S19RBG4781B7ORKDX,2016-03-13 04:15:51.455587,AssignmentAccepted
3459,3H8DHMCCW9B66S19RBG4781B7ORKDX,2016-03-13 04:15:51.856573,AssignmentReturned
3460,3IUZPWIU1O75FY1086LUZWQWE4XKW6,2016-03-13 04:15:56.475038,AssignmentAccepted
3461,352YTHGROVD246H8SFCERCRD2UV4H1,2016-03-13 04:22:24.156879,AssignmentAccepted
3462,39RP059MEHT8HJ3SYR2ERV5FT8ABMM,2016-03-13 04:22:24.55586,AssignmentAccepted
3463,3QAPZX2QN4DHQSWPQTM5S5VYWZX201,2016-03-13 04:23:08.763742,AssignmentAccepted
3464,3GNCZX450IN9JCVDKTUADOF4GV0PA1,2016-03-13 04:23:47.519287,AssignmentAccepted
3465,3LOZAJ85YDDPNI20T5BC1JI966HX2Q,2016-03-13 04:24:53.497298,AssignmentAccepted
3466,3IUZPWIU1O75FY1086LUZWQWE4XKW6,2016-03-13 04:25:39.205943,AssignmentSubmitted
3467,3WEV0KO0OMS4UBEHWKP6YUSLOI4SDM,2016-03-13 04:26:07.267487,AssignmentSubmitted
3468,352YTHGROVD246H8SFCERCRD2UV4H1,2016-03-13 04:28:56.355627,AssignmentReturned
3469,3GNCZX450IN9JCVDKTUADOF4GV0PA1,2016-03-13 04:30:45.736753,AssignmentSubmitted
3470,3QAPZX2QN4DHQSWPQTM5S5VYWZX201,2016-03-13 04:33:37.900109,AssignmentSubmitted
3471,39RP059MEHT8HJ3SYR2ERV5FT8ABMM,2016-03-13 04:35:45.443778,AssignmentSubmitted
3472,3LOZAJ85YDDPNI20T5BC1JI966HX2Q,2016-03-13 04:39:07.468726,AssignmentSubmitted
3473,3HL8HNGX451JNGWEEKK55ZQG87XF9B,2016-03-13 04:41:59.547646,AssignmentAccepted
3474,3LOZAJ85YDDPNI20T5BC1JI966J2XX,2016-03-13 04:48:29.71496,AssignmentAccepted
3475,3HL8HNGX451JNGWEEKK55ZQG87XF9B,2016-03-13 04:49:37.678951,AssignmentSubmitted
3476,3LOZAJ85YDDPNI20T5BC1JI966J2XX,2016-03-13 05:08:00.187463,AssignmentAbandoned
3477,35BLDD71I6XNP40HIXJ809VVB4AZVZ,2016-03-13 05:15:49.965799,AssignmentAccepted
3478,35BLDD71I6XNP40HIXJ809VVB4AZVZ,2016-03-13 05:23:22.726288,AssignmentSubmitted
3479,34QN5IT0TZRSC7YE6AV62W81IZR084,2016-03-13 05:25:24.640075,AssignmentAccepted
3480,3TDXMTX3CBUGFOW6HLNEOMC6YYII6V,2016-03-13 05:26:06.675886,AssignmentAccepted
3481,3TU5ZICBRD1G003DN8PLH2ZJV3PQ8S,2016-03-13 05:27:36.73651,AssignmentAccepted
3482,31EUONYN2V3BQ0MAGO8RKBORR08VOU,2016-03-13 05:28:24.088825,AssignmentAccepted
3483,3QJOXOW4XJR6OMFC8I44S3B0W5PEMR,2016-03-13 05:30:00.2833,AssignmentAccepted
3484,34Z02EIMISDBARQ29861TS4OWCCT0M,2016-03-13 05:30:38.031882,AssignmentAccepted
3485,3TDXMTX3CBUGFOW6HLNEOMC6YYII6V,2016-03-13 05:32:28.47517,AssignmentSubmitted
3486,3WS1NTTKEYC1RM81EO1CCOPN5340FL,2016-03-13 05:34:00.845858,AssignmentAccepted
3487,34QN5IT0TZRSC7YE6AV62W81IZR084,2016-03-13 05:37:06.058812,AssignmentSubmitted
3488,3TU5ZICBRD1G003DN8PLH2ZJV3PQ8S,2016-03-13 05:37:38.336383,AssignmentSubmitted
3489,3P4MQ7TPPXCCYSZV72C5DFULH99BB0,2016-03-13 05:40:31.004135,AssignmentAccepted
