id,type,network_id,creation_time,failed,time_of_death,participant_id,property1,property2,property3,property4,property5
343,bandit_agent,1,2016-03-10 23:43:31.941588,f,,A2LJRJUH5XEPT9:3A1PQ49WVHHLC7KP5XTCTEKAQ581HY,0.5476,7,,,
289,bandit_agent,1,2016-03-10 22:54:17.897104,t,2016-03-10 23:11:24.612937,A3KA2T2WRLER3:36NEMU28XFD05M13TIYAE9I034EWMZ,,6,,,
298,bandit_agent,1,2016-03-10 22:58:16.539933,t,2016-03-10 23:11:49.311148,AKSJ3C5O3V9RB:3PZDLQMM0TL1KKR529FPN6XZ5JG2C6,1.0000000000000002e-10,6,,,
310,bandit_agent,1,2016-03-10 23:06:02.431177,f,,AR60BG34CE102:32SVAV9L3F92CNQQMVX30LC3BUVA3N,0.6241000000000001,6,,,
303,bandit_agent,1,2016-03-10 23:01:39.355379,f,,AUN74AHEOZQQD:3LBXNTKX0RV0N2NZEEQRB6QNC7E9X7,1.0000000000000002e-10,6,,,
405,bandit_agent,1,2016-03-11 00:49:38.559648,f,,AJY6J33X1KJNP:3DY46V3X3PI8KW1D5IUF77U1XDS55B,0.4900000000000001,8,,,
365,bandit_agent,1,2016-03-11 00:26:18.239543,f,,A1HFE9TEUPEMD:36PW28KO4ZW5ML6NBFEZJCG02JPAEI,0.22090000000000004,8,,,
382,bandit_agent,1,2016-03-11 00:32:37.708597,f,,A3PRCO6W611FTW:3300DTYQT2HX91D40BBL9CV561CQE6,0.16810000000000003,8,,,
528,bandit_agent,1,2016-03-11 02:39:32.706469,t,2016-03-11 02:52:06.607146,A2GGYZG10TWE6V:3PMBY0YE273CK4C4NIU4XT5DBQF9CW,1.0000000000000002e-10,11,,,
432,bandit_agent,1,2016-03-11 01:06:18.77788,t,2016-03-11 01:13:36.866065,A214IHLFLUI719:3J2UYBXQQLC58TFQDVY8IICAC0V064,1.0000000000000002e-10,9,,,
442,bandit_agent,1,2016-03-11 01:08:35.137174,f,,ANKRUP6HERP5W:3M0NZ3JDP1Y6RAL2C61VWB1WYC35ZL,0.4900000000000001,9,,,
669,bandit_agent,1,2016-03-11 05:58:06.020497,t,2016-03-11 06:14:46.105039,A109DH65MXHL0Q:3LEP4MGT3G05DPXFLY3B85ILKQABDO,,14,,,
469,bandit_agent,1,2016-03-11 01:49:25.240542,f,,AZPKUIYE84ML:3A9AA95ATWMCD6JWPX3T5DZIOD45P8,0.2116,10,,,
538,bandit_agent,1,2016-03-11 02:44:55.053352,t,2016-03-11 02:59:47.21101,AX1SSJ2FU2Y7N:3VSOLARPKB9O74GLUPJ34Q1J5D339T,0.6084,11,,,
475,bandit_agent,1,2016-03-11 01:51:50.4851,f,,A13ODF91XK7LHC:31Q0U3WYDPFOJIEDSO7021VGC3T17F,0.0484,10,,,
466,bandit_agent,1,2016-03-11 01:47:52.98587,t,2016-03-11 01:56:57.517307,A1HAFTPF8UAU8:3W92K5RLWUHPIQGSB9CSB5O0A14V5I,1.0000000000000002e-10,10,,,
476,bandit_agent,1,2016-03-11 01:51:59.956175,f,,A1970JRCZ1JMIB:3MD9PLUKKIEAHZR8G6XHQS1IPXBZND,1.0000000000000002e-10,10,,,
540,bandit_agent,1,2016-03-11 02:53:19.071076,f,,AZMJHIX05LZ7D:3SB5N7Y3O3475M4WP87UU9PZ6EEG02,1.0000000000000002e-10,11,,,
492,bandit_agent,1,2016-03-11 02:00:39.375925,f,,AWRRXY5ZCJM03:3TY7ZAOG5FKC780FFZS9S1HSDVP0KJ,0.1296,10,,,
490,bandit_agent,1,2016-03-11 01:59:05.679487,f,,AOQCHCD338WQE:3WAKVUDHUWG4SF5BUCHKD30DN0SU79,0.8464,10,,,
500,bandit_agent,1,2016-03-11 02:28:34.387269,f,,A2SFCRGPEBU4O:3KJYX6QCM9BXPPVD0BGMCF75S25VJA,1.0000000000000002e-10,11,,,
613,bandit_agent,1,2016-03-11 04:40:32.256866,t,2016-03-11 04:55:24.529882,A3V7PZKF0VJS4R:3AMW0RGHOD2G3VP2TXZFZUZ4FYONP0,,13,,,
633,bandit_agent,1,2016-03-11 04:54:16.487583,f,,A2VU8AC7MY3721:31LM9EDVOLSKHKM4YKUV2YDS6ZIJNW,0.39690000000000003,13,,,
610,bandit_agent,1,2016-03-11 04:38:18.555202,f,,A11TCJMOZD2JMK:326O153BMIY3KS9ZVP519DO6NNJEDN,2.3409,13,,,
617,bandit_agent,1,2016-03-11 04:43:49.677003,f,,A2GZ51FLMJBQ79:3Z3ZLGNNSIUUZ3X7BRUPQLR8FDIQ3D,1.3688999999999998,13,,,
545,bandit_agent,1,2016-03-11 03:13:43.940824,f,,A1Y7I81X0OVNSY:3TMSXRD2X6039XFE0WFCUHUX5UD1WS,0.43560000000000004,12,,,
549,bandit_agent,1,2016-03-11 03:16:44.43909,f,,AK84YAHAWFLBU:39RP059MEHT8HJ3SYR2ERV5FT4RBMV,1.2100000000000002,12,,,
674,bandit_agent,1,2016-03-11 06:05:10.54678,t,2016-03-11 06:16:30.733764,A3BJTYGNU3K82A:3U5JL4WY5K9ZQWHNXJU0UYF7QG64XE,,14,,,
553,bandit_agent,1,2016-03-11 03:19:41.696811,f,,A10QUVJBDFSJYH:3M0BCWMB8VW4MVX62T810T76R65BWM,1.2996000000000003,12,,,
558,bandit_agent,1,2016-03-11 03:23:52.082658,f,,A3MHRKBL61KBMQ:39OWYR0EPKRYOH4MMWCL4GJ7HCXYFQ,0.9603999999999999,12,,,
729,bandit_agent,1,2016-03-11 07:56:17.390212,f,,A31VW44MXV7PP5:3NKQQ8O39Y5K9O6LLPK6DVA99CNDUF,0.3721,15,,,
578,bandit_agent,1,2016-03-11 03:35:50.370383,f,,A2ABTTFS4A8LBO:392CY0QWG1R201SSYXUZROSS23S4I4,0.0841,12,,,
651,bandit_agent,1,2016-03-11 05:43:13.699703,f,,A3G6GV3CKK9QE1:37Q970SNZE8A2GY5GR5BXSRCZHSS1F,1.4641,14,,,
597,bandit_agent,1,2016-03-11 04:27:29.18425,f,,A9G11BMOC2QU4:3TE3O8573085QMGOK65KC1WL5LK2RF,0.04409999999999999,13,,,
595,bandit_agent,1,2016-03-11 04:25:48.540508,f,,A11DVZZE26RU7O:30IQTZXKAK6IR8ZMEI7YIVPU94KX0L,1.3225000000000002,13,,,
742,bandit_agent,1,2016-03-11 08:18:01.951677,t,2016-03-11 08:19:55.594405,A5HGQZ049HJXV:33NF62TLXJ2J9E11172FA6WOC5MJK2,,15,,,
655,bandit_agent,1,2016-03-11 05:45:50.410051,t,2016-03-11 05:54:48.724398,A1ZBCPFZH8XT7X:3H7Z272LX77QFVMHHKJ0M2VFA3QPL2,1.0000000000000002e-10,14,,,
782,bandit_agent,1,2016-03-11 09:56:13.969235,t,2016-03-11 10:07:52.845193,A1XH05IKC77OXO:3X0H8UUIT1O33HE8DFUWQIH6VVAWST,1.0000000000000002e-10,16,,,
764,bandit_agent,1,2016-03-11 09:37:24.44252,f,,A2FIMENJ9UMN7M:3TPZPLC3M0C9ZRWSBEF0QG1YAI93PE,0.2916,16,,,
663,bandit_agent,1,2016-03-11 05:54:08.797659,t,2016-03-11 06:05:29.368829,A1ZM9T9MBITESN:3OVHNO1VE611VN0VRCJEUNPOBTWDZW,,14,,,
696,bandit_agent,1,2016-03-11 06:43:10.817227,f,,ARLK61ZSLNTA0:3JRJSWSMQHL5207220ZPW42UWB1E3Y,1.0000000000000002e-10,14,,,
708,bandit_agent,1,2016-03-11 07:36:36.64646,f,,A1PMAOVOP5WXRK:3ZSY5X72NXBJXT5T743HJEZO6RPROL,0.7569,15,,,
790,bandit_agent,1,2016-03-11 10:07:45.927895,t,2016-03-11 10:17:57.426719,A2H90BPVE5L51U:3QL2OFSM96IX96GYOSD9FU0XGGLNC0,1.0000000000000002e-10,16,,,
795,bandit_agent,1,2016-03-11 10:13:19.116739,f,,A27D6KASZFGV40:38SKSKU7R1XYY9ZD4PTGD5U3OQ5ILV,2.5921000000000003,16,,,
806,bandit_agent,1,2016-03-11 11:01:01.555943,f,,A29U054VG6FNAB:378XPAWRUCDH2Q897Y4Q4RESUE7AI6,1.2100000000000002,17,,,
823,bandit_agent,1,2016-03-11 11:38:49.068652,t,2016-03-11 11:54:42.875104,A194WQMJAGAJG5:39L1G8WVWQR6IZDQQC4APKJ072631D,1.0000000000000002e-10,17,,,
850,bandit_agent,1,2016-03-11 12:29:38.602498,f,,A2VGEE0ZIZ8CBQ:37QW5D2ZRGMSDGIQFCEQC2EKDOC8SV,1.5129,17,,,
897,bandit_agent,1,2016-03-11 13:45:12.470869,f,,A19SEZVIVAMGVZ:3XLBSAQ9Z4CLEEZL0ZGSUVFSPJ77ZD,1.2544000000000002,18,,,
924,bandit_agent,1,2016-03-11 14:18:32.785368,f,,A38L03H011IIHX:3ZWFC4W1UU7PRGS081KRWKQAEQ7RF8,4.840000000000001,19,,,
75,bandit_agent,1,2016-03-10 18:13:12.096047,f,,A149MN8UN8O976:3G0WWMR1UVK137QHTAE4ZZPEKTYQNG,0.5184,1,,,
81,bandit_agent,1,2016-03-10 18:14:55.819834,f,,A3JU7ESQF8NS56:3VE8AYVF8MXJ9BD49SER53V5OWQ8FG,0.0009,1,,,
86,bandit_agent,1,2016-03-10 18:17:13.795041,f,,A2LVPGEPC1EUOW:3JPSL1DZ5SZ9GRJ04EHI9ZA9GBBNA5,0.16000000000000003,1,,,
82,bandit_agent,1,2016-03-10 18:15:29.813995,f,,A2G0HRT8HS9HRZ:37W3JXSD6680Z3QHCLML8457CEJYWI,0.0729,1,,,
103,bandit_agent,1,2016-03-10 19:19:22.622801,f,,A3S3NLZV7A06QN:3TY7ZAOG5FKC780FFZS9S1HSDUXK09,0.18489999999999998,2,,,
315,bandit_agent,1,2016-03-10 23:10:07.815376,f,,A3UR6U9BDGLNVR:3UNH76FOCS54URW38JGYZ63GECFMYP,1.1025,6,,,
85,bandit_agent,1,2016-03-10 18:16:56.999159,f,,A2DXEPC4QFV4R1:3JMSRU9HQIUPE99LMA5VFZUDNTBVEP,0.06760000000000001,1,,,
87,bandit_agent,1,2016-03-10 18:17:33.736807,f,,A28ZPY6D5AS7GZ:3B1NLC6UGZWAT38G6TMK9AQ7ELPPGF,0.0484,1,,,
83,bandit_agent,1,2016-03-10 18:15:48.959268,f,,A7204W9E8IR1R:323Q6SJS8IGC2MEXCW8XIGO4RFFHF3,0.7055999999999999,1,,,
74,bandit_agent,1,2016-03-10 18:13:04.271749,f,,A2NQ6OUUUPHT5G:3NPI0JQDAO5EY8UMQTLR8T5W4FYTPT,0.1521,1,,,
62,bandit_agent,1,2016-03-10 18:11:09.098852,f,,A1A67ONSHK22L3:31IBVUNM9SZHKN9HHLP1XHFDZUQVF7,0.24009999999999998,1,,,
67,bandit_agent,1,2016-03-10 18:12:07.114154,f,,A8SP23ECDU4F0:3XC1O3LBOSMO7NFOY1SKRCWCZ5XTLV,0.7224999999999999,1,,,
84,bandit_agent,1,2016-03-10 18:16:00.428052,f,,A3NUF05AULKET2:3WJ1OXY92AGODKWWYCSZR2KERGD8A3,0.04000000000000001,1,,,
66,bandit_agent,1,2016-03-10 18:12:00.38111,f,,AIM6UIPPVF05M:3P4MQ7TPPXCCYSZV72C5DFULH4JBB0,1.8225000000000002,1,,,
