id,type,info_in_id,info_out_id,node_id,network_id,creation_time,failed,time_of_death,property1,property2,property3,property4,property5
116,mutation,369,2429,63,1,2016-03-03 00:22:41.607286,t,2016-03-03 00:26:11.843501,,,,,
143,mutation,129,3196,77,1,2016-03-03 00:26:41.160546,f,,,,,,
144,mutation,131,3197,77,1,2016-03-03 00:26:41.180382,f,,,,,,
145,mutation,368,3227,78,1,2016-03-03 00:26:53.415312,f,,,,,,
146,mutation,369,3228,78,1,2016-03-03 00:26:53.432185,f,,,,,,
147,mutation,100,3234,79,1,2016-03-03 00:26:55.581377,f,,,,,,
148,mutation,99,3235,79,1,2016-03-03 00:26:55.598775,f,,,,,,
151,mutation,129,3278,81,1,2016-03-03 00:27:08.862004,f,,,,,,
152,mutation,131,3279,81,1,2016-03-03 00:27:08.876273,f,,,,,,
153,mutation,344,3387,82,1,2016-03-03 00:27:37.907986,f,,,,,,
154,mutation,345,3388,82,1,2016-03-03 00:27:37.922417,f,,,,,,
155,mutation,1864,3519,83,1,2016-03-03 00:28:08.861282,f,,,,,,
156,mutation,1865,3520,83,1,2016-03-03 00:28:08.87491,f,,,,,,
157,mutation,870,3536,84,1,2016-03-03 00:28:12.193538,f,,,,,,
158,mutation,871,3537,84,1,2016-03-03 00:28:12.207444,f,,,,,,
159,mutation,368,3549,85,1,2016-03-03 00:28:15.214611,f,,,,,,
160,mutation,369,3550,85,1,2016-03-03 00:28:15.232338,f,,,,,,
161,mutation,2127,3682,86,1,2016-03-03 00:28:52.066402,f,,,,,,
162,mutation,2129,3683,86,1,2016-03-03 00:28:52.086969,f,,,,,,
163,mutation,1217,3694,87,1,2016-03-03 00:28:55.361565,f,,,,,,
164,mutation,1218,3695,87,1,2016-03-03 00:28:55.382636,f,,,,,,
167,mutation,344,3730,89,1,2016-03-03 00:29:06.596756,f,,,,,,
168,mutation,345,3731,89,1,2016-03-03 00:29:06.617575,f,,,,,,
169,mutation,344,3842,90,1,2016-03-03 00:29:47.657604,f,,,,,,
170,mutation,345,3843,90,1,2016-03-03 00:29:47.672273,f,,,,,,
171,mutation,368,3917,91,1,2016-03-03 00:30:21.226053,f,,,,,,
172,mutation,369,3918,91,1,2016-03-03 00:30:21.240114,f,,,,,,
149,mutation,100,3259,80,1,2016-03-03 00:27:04.099699,t,2016-03-03 00:31:07.946648,,,,,
150,mutation,99,3260,80,1,2016-03-03 00:27:04.113872,t,2016-03-03 00:31:07.94667,,,,,
175,mutation,368,4219,93,1,2016-03-03 00:32:40.838002,f,,,,,,
176,mutation,369,4220,93,1,2016-03-03 00:32:40.856133,f,,,,,,
165,mutation,167,3714,88,1,2016-03-03 00:29:02.154922,t,2016-03-03 00:32:43.775663,,,,,
166,mutation,168,3715,88,1,2016-03-03 00:29:02.171424,t,2016-03-03 00:32:43.775684,,,,,
173,mutation,368,4021,92,1,2016-03-03 00:31:12.879505,t,2016-03-03 00:33:21.20117,,,,,
174,mutation,369,4022,92,1,2016-03-03 00:31:12.89583,t,2016-03-03 00:33:21.201192,,,,,
177,mutation,958,4321,94,1,2016-03-03 00:33:54.265325,f,,,,,,
178,mutation,957,4322,94,1,2016-03-03 00:33:54.283484,f,,,,,,
179,mutation,958,4360,95,1,2016-03-03 00:34:24.506733,f,,,,,,
180,mutation,957,4361,95,1,2016-03-03 00:34:24.521741,f,,,,,,
181,mutation,3,4382,96,1,2016-03-03 00:34:42.035988,f,,,,,,
182,mutation,4,4383,96,1,2016-03-03 00:34:42.053283,f,,,,,,
183,mutation,1673,4557,97,1,2016-03-03 00:39:06.287831,f,,,,,,
184,mutation,1672,4558,97,1,2016-03-03 00:39:06.301638,f,,,,,,
