id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,info_in_id,info_out_id,node_id,network_id
859,2017-03-10 11:52:09.43791,,,,,,f,,mutation,23190,25657,435,1
860,2017-03-10 11:52:09.444199,,,,,,f,,mutation,23191,25658,435,1
861,2017-03-10 11:56:00.398908,,,,,,f,,mutation,23190,25679,436,1
862,2017-03-10 11:56:00.404969,,,,,,f,,mutation,23191,25680,436,1
863,2017-03-10 11:56:18.95746,,,,,,f,,mutation,23738,25685,437,1
864,2017-03-10 11:56:18.963518,,,,,,f,,mutation,23737,25686,437,1
865,2017-03-10 11:59:12.813351,,,,,,f,,mutation,23508,25780,438,1
866,2017-03-10 11:59:12.819184,,,,,,f,,mutation,23509,25781,438,1
867,2017-03-10 12:02:21.319241,,,,,,f,,mutation,23958,25921,439,1
868,2017-03-10 12:02:21.324971,,,,,,f,,mutation,23959,25922,439,1
871,2017-03-10 12:07:05.314388,,,,,,f,,mutation,23140,26045,441,1
872,2017-03-10 12:07:05.320367,,,,,,f,,mutation,23141,26046,441,1
875,2017-03-10 12:13:47.896788,,,,,,f,,mutation,24620,26181,443,1
876,2017-03-10 12:13:47.902666,,,,,,f,,mutation,24621,26182,443,1
879,2017-03-10 12:15:54.402334,,,,,,f,,mutation,22784,26270,445,1
880,2017-03-10 12:15:54.408129,,,,,,f,,mutation,22783,26271,445,1
883,2017-03-10 12:18:03.578264,,,,,,f,,mutation,25099,26412,447,1
884,2017-03-10 12:18:03.584526,,,,,,f,,mutation,25100,26413,447,1
885,2017-03-10 12:20:13.088409,,,,,,f,,mutation,23684,26511,448,1
886,2017-03-10 12:20:13.094366,,,,,,f,,mutation,23685,26512,448,1
887,2017-03-10 12:21:11.944186,,,,,,f,,mutation,24827,26575,449,1
888,2017-03-10 12:21:11.950256,,,,,,f,,mutation,24826,26576,449,1
889,2017-03-10 12:21:39.994276,,,,,,f,,mutation,25059,26606,450,1
890,2017-03-10 12:21:40.000225,,,,,,f,,mutation,25060,26607,450,1
891,2017-03-10 12:24:40.721634,,,,,,f,,mutation,23220,26734,451,1
892,2017-03-10 12:24:40.727721,,,,,,f,,mutation,23221,26735,451,1
893,2017-03-10 12:27:51.745477,,,,,,f,,mutation,25118,26821,452,1
894,2017-03-10 12:27:51.751348,,,,,,f,,mutation,25119,26822,452,1
897,2017-03-10 12:34:22.835718,,,,,,f,,mutation,24172,27009,454,1
898,2017-03-10 12:34:22.841951,,,,,,f,,mutation,24173,27010,454,1
901,2017-03-10 12:38:06.370932,,,,,,f,,mutation,22783,27080,456,1
902,2017-03-10 12:38:06.376784,,,,,,f,,mutation,22784,27081,456,1
903,2017-03-10 12:40:31.557917,,,,,,f,,mutation,24620,27250,457,1
904,2017-03-10 12:40:31.563972,,,,,,f,,mutation,24621,27251,457,1
909,2017-03-10 12:44:51.79916,,,,,,f,,mutation,23190,27474,460,1
910,2017-03-10 12:44:51.805844,,,,,,f,,mutation,23191,27475,460,1
911,2017-03-10 12:45:09.773781,,,,,,f,,mutation,23987,27484,461,1
912,2017-03-10 12:45:09.779921,,,,,,f,,mutation,23986,27485,461,1
913,2017-03-10 12:47:52.87699,,,,,,f,,mutation,23141,27577,462,1
914,2017-03-10 12:47:52.882788,,,,,,f,,mutation,23140,27578,462,1
915,2017-03-10 12:48:20.973264,,,,,,f,,mutation,23737,27609,463,1
916,2017-03-10 12:48:20.979197,,,,,,f,,mutation,23738,27610,463,1
917,2017-03-10 12:49:21.411715,,,,,,f,,mutation,22631,27678,464,1
918,2017-03-10 12:49:21.417378,,,,,,f,,mutation,22632,27679,464,1
919,2017-03-10 12:50:09.465506,,,,,,f,,mutation,22536,27746,465,1
920,2017-03-10 12:50:09.471514,,,,,,f,,mutation,22537,27747,465,1
869,2017-03-10 12:05:58.158651,,,,,,f,,mutation,23140,26005,440,1
870,2017-03-10 12:05:58.164707,,,,,,f,,mutation,23141,26006,440,1
873,2017-03-10 12:12:48.855186,,,,,,f,,mutation,23140,26160,442,1
874,2017-03-10 12:12:48.861278,,,,,,f,,mutation,23141,26161,442,1
877,2017-03-10 12:14:18.12662,,,,,,f,,mutation,23986,26194,444,1
878,2017-03-10 12:14:18.132497,,,,,,f,,mutation,23987,26195,444,1
881,2017-03-10 12:16:40.771443,,,,,,f,,mutation,25059,26316,446,1
882,2017-03-10 12:16:40.777137,,,,,,f,,mutation,25060,26317,446,1
895,2017-03-10 12:29:39.383131,,,,,,f,,mutation,24500,26852,453,1
896,2017-03-10 12:29:39.389102,,,,,,f,,mutation,24501,26853,453,1
899,2017-03-10 12:37:54.990809,,,,,,f,,mutation,25100,27072,455,1
900,2017-03-10 12:37:54.996899,,,,,,f,,mutation,25099,27073,455,1
905,2017-03-10 12:43:58.43353,,,,,,f,,mutation,22536,27460,458,1
906,2017-03-10 12:43:58.43935,,,,,,f,,mutation,22537,27461,458,1
907,2017-03-10 12:44:19.809028,,,,,,f,,mutation,25118,27464,459,1
908,2017-03-10 12:44:19.815226,,,,,,f,,mutation,25119,27465,459,1
921,2017-03-10 12:50:38.362815,,,,,,f,,mutation,25119,27779,466,1
922,2017-03-10 12:50:38.368833,,,,,,f,,mutation,25118,27780,466,1
923,2017-03-10 12:52:07.125221,,,,,,f,,mutation,25100,27948,467,1
924,2017-03-10 12:52:07.131093,,,,,,f,,mutation,25099,27949,467,1
925,2017-03-10 12:52:28.584335,,,,,,f,,mutation,23737,27998,468,1
926,2017-03-10 12:52:28.590244,,,,,,f,,mutation,23738,27999,468,1
927,2017-03-10 12:53:18.763939,,,,,,f,,mutation,24500,28113,469,1
928,2017-03-10 12:53:18.770088,,,,,,f,,mutation,24501,28114,469,1
929,2017-03-10 12:59:27.098978,,,,,,f,,mutation,23987,28390,470,1
930,2017-03-10 12:59:27.105443,,,,,,f,,mutation,23986,28391,470,1
931,2017-03-10 12:59:36.786398,,,,,,f,,mutation,23737,28392,471,1
932,2017-03-10 12:59:36.792281,,,,,,f,,mutation,23738,28393,471,1
933,2017-03-10 13:00:48.311647,,,,,,f,,mutation,22536,28429,472,1
934,2017-03-10 13:00:48.31775,,,,,,f,,mutation,22537,28430,472,1
935,2017-03-10 13:05:29.896351,,,,,,f,,mutation,22744,28619,473,1
936,2017-03-10 13:05:29.902521,,,,,,f,,mutation,22743,28620,473,1
937,2017-03-10 13:09:10.899981,,,,,,f,,mutation,23190,28728,474,1
938,2017-03-10 13:09:10.905744,,,,,,f,,mutation,23191,28729,474,1
939,2017-03-10 13:14:53.160589,,,,,,f,,mutation,28392,28828,475,1
940,2017-03-10 13:14:53.166526,,,,,,f,,mutation,28393,28829,475,1
941,2017-03-10 13:15:24.849554,,,,,,f,,mutation,25921,28834,476,1
942,2017-03-10 13:15:24.855339,,,,,,f,,mutation,25922,28835,476,1
943,2017-03-10 13:16:12.847405,,,,,,f,,mutation,27072,28854,477,1
944,2017-03-10 13:16:12.853466,,,,,,f,,mutation,27073,28855,477,1
945,2017-03-10 13:16:49.654138,,,,,,f,,mutation,27484,28880,478,1
946,2017-03-10 13:16:49.659789,,,,,,f,,mutation,27485,28881,478,1
947,2017-03-10 13:17:40.553174,,,,,,f,,mutation,27250,28932,479,1
948,2017-03-10 13:17:40.558864,,,,,,f,,mutation,27251,28933,479,1
949,2017-03-10 13:21:19.643902,,,,,,f,,mutation,27464,29141,480,1
950,2017-03-10 13:21:19.650032,,,,,,f,,mutation,27465,29142,480,1
951,2017-03-10 13:21:48.130831,,,,,,f,,mutation,27485,29167,481,1
952,2017-03-10 13:21:48.136849,,,,,,f,,mutation,27484,29168,481,1
953,2017-03-10 13:24:02.207146,,,,,,f,,mutation,26160,29307,482,1
954,2017-03-10 13:24:02.213152,,,,,,f,,mutation,26161,29308,482,1
955,2017-03-10 13:24:28.207726,,,,,,f,,mutation,25685,29337,483,1
956,2017-03-10 13:24:28.213672,,,,,,f,,mutation,25686,29338,483,1
957,2017-03-10 13:25:43.391956,,,,,,f,,mutation,27484,29431,484,1
958,2017-03-10 13:25:43.398005,,,,,,f,,mutation,27485,29432,484,1
959,2017-03-10 13:29:13.406533,,,,,,f,,mutation,25685,29592,485,1
960,2017-03-10 13:29:13.41247,,,,,,f,,mutation,25686,29593,485,1
961,2017-03-10 13:30:34.553256,,,,,,f,,mutation,26575,29655,486,1
962,2017-03-10 13:30:34.559232,,,,,,f,,mutation,26576,29656,486,1
963,2017-03-10 13:33:57.013557,,,,,,f,,mutation,27464,29773,487,1
964,2017-03-10 13:33:57.019458,,,,,,f,,mutation,27465,29774,487,1
965,2017-03-10 13:34:29.068983,,,,,,f,,mutation,26005,29784,488,1
966,2017-03-10 13:34:29.074737,,,,,,f,,mutation,26006,29785,488,1
967,2017-03-10 13:34:39.476336,,,,,,f,,mutation,27609,29789,489,1
968,2017-03-10 13:34:39.48201,,,,,,f,,mutation,27610,29790,489,1
969,2017-03-10 13:42:58.541458,,,,,,f,,mutation,26270,30018,490,1
970,2017-03-10 13:42:58.547542,,,,,,f,,mutation,26271,30019,490,1
971,2017-03-10 13:43:27.518614,,,,,,f,,mutation,25685,30026,491,1
972,2017-03-10 13:43:27.524473,,,,,,f,,mutation,25686,30027,491,1
973,2017-03-10 13:44:07.630735,,,,,,f,,mutation,26181,30063,492,1
974,2017-03-10 13:44:07.636637,,,,,,f,,mutation,26182,30064,492,1
975,2017-03-10 13:45:21.260733,,,,,,f,,mutation,28392,30140,493,1
976,2017-03-10 13:45:21.26665,,,,,,f,,mutation,28393,30141,493,1
979,2017-03-10 13:49:05.209993,,,,,,f,,mutation,26005,30301,495,1
980,2017-03-10 13:49:05.21594,,,,,,f,,mutation,26006,30302,495,1
981,2017-03-10 13:49:14.727365,,,,,,f,,mutation,25780,30304,496,1
982,2017-03-10 13:49:14.733198,,,,,,f,,mutation,25781,30305,496,1
983,2017-03-10 13:52:13.058494,,,,,,f,,mutation,28429,30513,497,1
984,2017-03-10 13:52:13.064306,,,,,,f,,mutation,28430,30514,497,1
985,2017-03-10 13:52:21.971298,,,,,,f,,mutation,26852,30524,498,1
986,2017-03-10 13:52:21.977065,,,,,,f,,mutation,26853,30525,498,1
987,2017-03-10 13:53:43.668748,,,,,,f,,mutation,25686,30587,499,1
988,2017-03-10 13:53:43.674949,,,,,,f,,mutation,25685,30588,499,1
989,2017-03-10 13:54:26.277798,,,,,,f,,mutation,27609,30609,500,1
990,2017-03-10 13:54:26.283753,,,,,,f,,mutation,27610,30610,500,1
991,2017-03-10 13:56:00.668285,,,,,,f,,mutation,26045,30704,501,1
992,2017-03-10 13:56:00.674177,,,,,,f,,mutation,26046,30705,501,1
978,2017-03-10 13:48:08.241211,,,,,,t,2017-03-10 13:56:36.547068,mutation,27251,30265,494,1
977,2017-03-10 13:48:08.235385,,,,,,t,2017-03-10 13:56:36.554364,mutation,27250,30264,494,1
993,2017-03-10 14:00:30.938135,,,,,,f,,mutation,27250,30853,502,1
994,2017-03-10 14:00:30.944019,,,,,,f,,mutation,27251,30854,502,1
995,2017-03-10 14:01:32.938327,,,,,,f,,mutation,27746,30918,503,1
996,2017-03-10 14:01:32.944403,,,,,,f,,mutation,27747,30919,503,1
997,2017-03-10 14:02:18.699151,,,,,,f,,mutation,28728,30971,504,1
998,2017-03-10 14:02:18.704875,,,,,,f,,mutation,28729,30972,504,1
999,2017-03-10 14:02:53.041609,,,,,,f,,mutation,26181,31031,505,1
1000,2017-03-10 14:02:53.047419,,,,,,f,,mutation,26182,31032,505,1
1003,2017-03-10 14:03:30.420899,,,,,,f,,mutation,26005,31071,507,1
1004,2017-03-10 14:03:30.426523,,,,,,f,,mutation,26006,31072,507,1
1009,2017-03-10 14:06:52.6867,,,,,,f,,mutation,27746,31445,510,1
1010,2017-03-10 14:06:52.69271,,,,,,f,,mutation,27747,31446,510,1
1011,2017-03-10 14:08:01.508627,,,,,,f,,mutation,25680,31530,511,1
1012,2017-03-10 14:08:01.514662,,,,,,f,,mutation,25679,31531,511,1
1013,2017-03-10 14:08:27.037205,,,,,,f,,mutation,26576,31561,512,1
1014,2017-03-10 14:08:27.043187,,,,,,f,,mutation,26575,31562,512,1
1015,2017-03-10 14:09:07.277821,,,,,,f,,mutation,26181,31594,513,1
1016,2017-03-10 14:09:07.283562,,,,,,f,,mutation,26182,31595,513,1
1019,2017-03-10 14:14:29.462354,,,,,,f,,mutation,27609,31875,515,1
1020,2017-03-10 14:14:29.46863,,,,,,f,,mutation,27610,31876,515,1
1021,2017-03-10 14:15:25.516255,,,,,,f,,mutation,28429,31906,516,1
1022,2017-03-10 14:15:25.522118,,,,,,f,,mutation,28430,31907,516,1
1023,2017-03-10 14:25:23.425177,,,,,,f,,mutation,30587,32034,517,1
1024,2017-03-10 14:25:23.431044,,,,,,f,,mutation,30588,32035,517,1
1031,2017-03-10 14:29:32.117943,,,,,,f,,mutation,30853,32213,521,1
1032,2017-03-10 14:29:32.124367,,,,,,f,,mutation,30854,32214,521,1
1033,2017-03-10 14:32:48.7326,,,,,,f,,mutation,30705,32380,522,1
1034,2017-03-10 14:32:48.738464,,,,,,f,,mutation,30704,32381,522,1
1041,2017-03-10 14:36:02.26171,,,,,,f,,mutation,31136,32647,526,1
1042,2017-03-10 14:36:02.268399,,,,,,f,,mutation,31135,32648,526,1
1043,2017-03-10 14:38:04.32298,,,,,,f,,mutation,31875,32768,527,1
1044,2017-03-10 14:38:04.328783,,,,,,f,,mutation,31876,32769,527,1
1045,2017-03-10 14:41:36.972536,,,,,,f,,mutation,31594,32918,528,1
1046,2017-03-10 14:41:36.978499,,,,,,f,,mutation,31595,32919,528,1
1047,2017-03-10 14:41:57.452951,,,,,,f,,mutation,30140,32926,529,1
1048,2017-03-10 14:41:57.458698,,,,,,f,,mutation,30141,32927,529,1
1030,2017-03-10 14:28:08.283535,,,,,,t,2017-03-10 14:43:01.935563,mutation,31594,32146,520,1
1029,2017-03-10 14:28:08.277588,,,,,,t,2017-03-10 14:43:01.943312,mutation,31595,32145,520,1
1049,2017-03-10 14:43:03.751852,,,,,,f,,mutation,30304,32964,530,1
1050,2017-03-10 14:43:03.761395,,,,,,f,,mutation,30305,32965,530,1
1051,2017-03-10 14:45:02.85405,,,,,,f,,mutation,30853,33049,531,1
1052,2017-03-10 14:45:02.859878,,,,,,f,,mutation,30854,33050,531,1
1053,2017-03-10 14:45:57.227207,,,,,,f,,mutation,30304,33110,532,1
1054,2017-03-10 14:45:57.233296,,,,,,f,,mutation,30305,33111,532,1
1005,2017-03-10 14:03:37.671903,,,,,,f,,mutation,26160,31079,508,1
1006,2017-03-10 14:03:37.677721,,,,,,f,,mutation,26161,31080,508,1
1007,2017-03-10 14:04:09.259851,,,,,,f,,mutation,27484,31135,509,1
1008,2017-03-10 14:04:09.265619,,,,,,f,,mutation,27485,31136,509,1
1002,2017-03-10 14:03:12.121003,,,,,,t,2017-03-10 14:09:15.830625,mutation,25686,31048,506,1
1001,2017-03-10 14:03:12.115378,,,,,,t,2017-03-10 14:09:15.837749,mutation,25685,31047,506,1
1017,2017-03-10 14:14:06.679106,,,,,,f,,mutation,27485,31869,514,1
1018,2017-03-10 14:14:06.689236,,,,,,f,,mutation,27484,31870,514,1
1025,2017-03-10 14:26:24.564576,,,,,,f,,mutation,31079,32057,518,1
1026,2017-03-10 14:26:24.570718,,,,,,f,,mutation,31080,32058,518,1
1027,2017-03-10 14:26:40.410523,,,,,,f,,mutation,29784,32069,519,1
1028,2017-03-10 14:26:40.416686,,,,,,f,,mutation,29785,32070,519,1
1035,2017-03-10 14:32:52.626921,,,,,,f,,mutation,30587,32391,523,1
1036,2017-03-10 14:32:52.632906,,,,,,f,,mutation,30588,32392,523,1
1037,2017-03-10 14:34:41.061379,,,,,,f,,mutation,30027,32527,524,1
1038,2017-03-10 14:34:41.067554,,,,,,f,,mutation,30026,32528,524,1
1039,2017-03-10 14:34:44.206139,,,,,,f,,mutation,31561,32532,525,1
1040,2017-03-10 14:34:44.21218,,,,,,f,,mutation,31562,32533,525,1
1055,2017-03-10 14:46:16.58527,,,,,,f,,mutation,29307,33138,533,1
1056,2017-03-10 14:46:16.591204,,,,,,f,,mutation,29308,33139,533,1
1057,2017-03-10 14:47:42.548098,,,,,,f,,mutation,29142,33281,534,1
1058,2017-03-10 14:47:42.553893,,,,,,f,,mutation,29141,33282,534,1
1059,2017-03-10 14:48:30.070047,,,,,,f,,mutation,30971,33334,535,1
1060,2017-03-10 14:48:30.076392,,,,,,f,,mutation,30972,33335,535,1
1061,2017-03-10 14:49:21.959502,,,,,,f,,mutation,30027,33397,536,1
1062,2017-03-10 14:49:21.965462,,,,,,f,,mutation,30026,33398,536,1
1063,2017-03-10 14:49:24.487604,,,,,,f,,mutation,31445,33403,537,1
1064,2017-03-10 14:49:24.49518,,,,,,f,,mutation,31446,33404,537,1
1065,2017-03-10 14:51:05.58353,,,,,,f,,mutation,29592,33520,538,1
1066,2017-03-10 14:51:05.589868,,,,,,f,,mutation,29593,33521,538,1
1067,2017-03-10 14:53:54.312966,,,,,,f,,mutation,29592,33740,539,1
1068,2017-03-10 14:53:54.318765,,,,,,f,,mutation,29593,33741,539,1
1069,2017-03-10 14:55:40.6098,,,,,,f,,mutation,31562,33816,540,1
1070,2017-03-10 14:55:40.615763,,,,,,f,,mutation,31561,33817,540,1
1071,2017-03-10 14:57:45.741256,,,,,,f,,mutation,30609,33919,541,1
1072,2017-03-10 14:57:45.747309,,,,,,f,,mutation,30610,33920,541,1
1073,2017-03-10 15:00:57.151092,,,,,,f,,mutation,29142,34027,542,1
1074,2017-03-10 15:00:57.157186,,,,,,f,,mutation,29141,34028,542,1
1075,2017-03-10 15:02:17.253643,,,,,,f,,mutation,28932,34063,543,1
1076,2017-03-10 15:02:17.259351,,,,,,f,,mutation,28933,34064,543,1
1079,2017-03-10 15:05:47.985516,,,,,,f,,mutation,30063,34167,545,1
1080,2017-03-10 15:05:47.991601,,,,,,f,,mutation,30064,34168,545,1
1081,2017-03-10 15:06:07.900403,,,,,,f,,mutation,31869,34179,546,1
1082,2017-03-10 15:06:07.906222,,,,,,f,,mutation,31870,34180,546,1
1083,2017-03-10 15:10:29.865395,,,,,,f,,mutation,29141,34388,547,1
1084,2017-03-10 15:10:29.871136,,,,,,f,,mutation,29142,34389,547,1
1085,2017-03-10 15:13:08.225315,,,,,,f,,mutation,30587,34472,548,1
1086,2017-03-10 15:13:08.231121,,,,,,f,,mutation,30588,34473,548,1
1078,2017-03-10 15:03:43.459337,,,,,,t,2017-03-10 15:16:00.506663,mutation,31595,34112,544,1
1077,2017-03-10 15:03:43.453416,,,,,,t,2017-03-10 15:16:00.513964,mutation,31594,34111,544,1
1089,2017-03-10 15:19:31.189204,,,,,,f,,mutation,29592,34662,550,1
1090,2017-03-10 15:19:31.195116,,,,,,f,,mutation,29593,34663,550,1
1091,2017-03-10 15:20:50.670244,,,,,,f,,mutation,29773,34692,551,1
1092,2017-03-10 15:20:50.676127,,,,,,f,,mutation,29774,34693,551,1
1093,2017-03-10 15:21:06.908599,,,,,,f,,mutation,31907,34712,552,1
1094,2017-03-10 15:21:06.914728,,,,,,f,,mutation,31906,34713,552,1
1095,2017-03-10 15:22:15.731501,,,,,,f,,mutation,31135,34811,553,1
1096,2017-03-10 15:22:15.737351,,,,,,f,,mutation,31136,34812,553,1
1099,2017-03-10 15:23:13.473136,,,,,,f,,mutation,29431,34868,555,1
1100,2017-03-10 15:23:13.478949,,,,,,f,,mutation,29432,34869,555,1
1101,2017-03-10 15:25:25.523933,,,,,,f,,mutation,29338,34990,556,1
1102,2017-03-10 15:25:25.529588,,,,,,f,,mutation,29337,34991,556,1
1103,2017-03-10 15:28:04.750078,,,,,,f,,mutation,29307,35163,557,1
1104,2017-03-10 15:28:04.755952,,,,,,f,,mutation,29308,35164,557,1
1098,2017-03-10 15:23:10.235549,,,,,,t,2017-03-10 15:30:07.688334,mutation,29142,34861,554,1
1097,2017-03-10 15:23:10.229571,,,,,,t,2017-03-10 15:30:07.695964,mutation,29141,34860,554,1
1105,2017-03-10 15:32:19.287439,,,,,,f,,mutation,30063,35292,558,1
1106,2017-03-10 15:32:19.293408,,,,,,f,,mutation,30064,35293,558,1
1088,2017-03-10 15:15:05.495805,,,,,,t,2017-03-10 15:32:38.128179,mutation,29168,34575,549,1
1087,2017-03-10 15:15:05.490044,,,,,,t,2017-03-10 15:32:38.135875,mutation,29167,34574,549,1
1107,2017-03-10 15:50:51.874992,,,,,,f,,mutation,29142,35403,559,1
1108,2017-03-10 15:50:51.881139,,,,,,f,,mutation,29141,35404,559,1
1109,2017-03-10 15:55:42.560234,,,,,,f,,mutation,30853,35486,560,1
1110,2017-03-10 15:55:42.565974,,,,,,f,,mutation,30854,35487,560,1
1111,2017-03-10 16:07:53.805715,,,,,,f,,mutation,35487,35618,561,1
1112,2017-03-10 16:07:53.811451,,,,,,f,,mutation,35486,35619,561,1
1113,2017-03-10 16:10:22.348716,,,,,,f,,mutation,32965,35688,562,1
1114,2017-03-10 16:10:22.354569,,,,,,f,,mutation,32964,35689,562,1
1115,2017-03-10 16:12:06.546974,,,,,,f,,mutation,33281,35732,563,1
1116,2017-03-10 16:12:06.55304,,,,,,f,,mutation,33282,35733,563,1
1117,2017-03-10 16:13:36.487396,,,,,,f,,mutation,34472,35777,564,1
1118,2017-03-10 16:13:36.49326,,,,,,f,,mutation,34473,35778,564,1
1119,2017-03-10 16:14:08.30286,,,,,,f,,mutation,32057,35810,565,1
1120,2017-03-10 16:14:08.308691,,,,,,f,,mutation,32058,35811,565,1
1123,2017-03-10 16:16:34.848983,,,,,,f,,mutation,32918,35973,567,1
1122,2017-03-10 16:15:23.521469,,,,,,t,2017-03-10 16:17:50.733597,mutation,33334,35891,566,1
1121,2017-03-10 16:15:23.515434,,,,,,t,2017-03-10 16:17:50.741134,mutation,33335,35890,566,1
1127,2017-03-10 16:22:30.687365,,,,,,f,,mutation,34692,36162,569,1
1128,2017-03-10 16:22:30.693312,,,,,,f,,mutation,34693,36163,569,1
1135,2017-03-10 16:34:56.829425,,,,,,f,,mutation,32964,36508,573,1
1136,2017-03-10 16:34:56.835459,,,,,,f,,mutation,32965,36509,573,1
1137,2017-03-10 16:38:04.524113,,,,,,f,,mutation,34179,36553,574,1
1124,2017-03-10 16:16:34.854985,,,,,,f,,mutation,32919,35974,567,1
1125,2017-03-10 16:21:01.507701,,,,,,f,,mutation,34388,36143,568,1
1126,2017-03-10 16:21:01.513881,,,,,,f,,mutation,34389,36144,568,1
1129,2017-03-10 16:24:09.168946,,,,,,f,,mutation,33403,36205,570,1
1130,2017-03-10 16:24:09.174796,,,,,,f,,mutation,33404,36206,570,1
1131,2017-03-10 16:24:40.333039,,,,,,f,,mutation,32058,36228,571,1
1132,2017-03-10 16:24:40.338854,,,,,,f,,mutation,32057,36229,571,1
1133,2017-03-10 16:26:09.750283,,,,,,f,,mutation,33335,36334,572,1
1134,2017-03-10 16:26:09.756012,,,,,,f,,mutation,33334,36335,572,1
1145,2017-03-10 16:51:46.646901,,,,,,f,,mutation,34662,36780,578,1
1146,2017-03-10 16:51:46.652792,,,,,,f,,mutation,34663,36781,578,1
1147,2017-03-10 16:52:00.603669,,,,,,f,,mutation,33138,36791,579,1
1148,2017-03-10 16:52:00.609501,,,,,,f,,mutation,33139,36792,579,1
1149,2017-03-10 16:52:59.883955,,,,,,f,,mutation,35292,36836,580,1
1150,2017-03-10 16:52:59.889747,,,,,,f,,mutation,35293,36837,580,1
1161,2017-03-10 17:00:47.434938,,,,,,f,,mutation,35486,37241,586,1
1162,2017-03-10 17:00:47.440885,,,,,,f,,mutation,35487,37242,586,1
1152,2017-03-10 16:54:44.272211,,,,,,t,2017-03-10 17:02:16.687902,mutation,34812,37001,581,1
1151,2017-03-10 16:54:44.26645,,,,,,t,2017-03-10 17:02:16.695687,mutation,34811,37000,581,1
1165,2017-03-10 17:03:07.178503,,,,,,f,,mutation,34473,37374,588,1
1166,2017-03-10 17:03:07.184261,,,,,,f,,mutation,34472,37375,588,1
1167,2017-03-10 17:04:27.66179,,,,,,f,,mutation,34692,37463,589,1
1168,2017-03-10 17:04:27.667592,,,,,,f,,mutation,34693,37464,589,1
1177,2017-03-10 17:26:51.723605,,,,,,f,,mutation,33520,38086,594,1
1178,2017-03-10 17:26:51.729503,,,,,,f,,mutation,33521,38087,594,1
1179,2017-03-10 17:27:50.988149,,,,,,f,,mutation,34473,38150,595,1
1180,2017-03-10 17:27:50.994201,,,,,,f,,mutation,34472,38151,595,1
1183,2017-03-10 17:29:16.551435,,,,,,f,,mutation,34473,38221,597,1
1184,2017-03-10 17:29:16.557357,,,,,,f,,mutation,34472,38222,597,1
1185,2017-03-10 17:34:12.053585,,,,,,f,,mutation,33520,38382,598,1
1186,2017-03-10 17:34:12.059377,,,,,,f,,mutation,33521,38383,598,1
1187,2017-03-10 17:34:15.049617,,,,,,f,,mutation,33334,38384,599,1
1188,2017-03-10 17:34:15.055455,,,,,,f,,mutation,33335,38385,599,1
1191,2017-03-10 17:38:32.498415,,,,,,f,,mutation,34063,38617,601,1
1192,2017-03-10 17:38:32.504369,,,,,,f,,mutation,34064,38618,601,1
1193,2017-03-10 17:43:23.869823,,,,,,f,,mutation,32769,38755,602,1
1194,2017-03-10 17:43:23.875661,,,,,,f,,mutation,32768,38756,602,1
1195,2017-03-10 17:45:25.37396,,,,,,f,,mutation,33520,38809,603,1
1196,2017-03-10 17:45:25.379842,,,,,,f,,mutation,33521,38810,603,1
1201,2017-03-10 17:56:40.243632,,,,,,f,,mutation,36780,39106,606,1
1202,2017-03-10 17:56:40.249434,,,,,,f,,mutation,36781,39107,606,1
1138,2017-03-10 16:38:04.530203,,,,,,f,,mutation,34180,36554,574,1
1139,2017-03-10 16:47:59.2092,,,,,,f,,mutation,33403,36629,575,1
1140,2017-03-10 16:47:59.215156,,,,,,f,,mutation,33404,36630,575,1
1141,2017-03-10 16:49:40.023339,,,,,,f,,mutation,34179,36712,576,1
1142,2017-03-10 16:49:40.028954,,,,,,f,,mutation,34180,36713,576,1
1143,2017-03-10 16:49:45.060696,,,,,,f,,mutation,33335,36718,577,1
1144,2017-03-10 16:49:45.066227,,,,,,f,,mutation,33334,36719,577,1
1153,2017-03-10 16:56:36.931645,,,,,,f,,mutation,35292,37114,582,1
1154,2017-03-10 16:56:36.93763,,,,,,f,,mutation,35293,37115,582,1
1155,2017-03-10 16:58:27.37298,,,,,,f,,mutation,33520,37168,583,1
1156,2017-03-10 16:58:27.37896,,,,,,f,,mutation,33521,37169,583,1
1157,2017-03-10 16:58:36.796586,,,,,,f,,mutation,32034,37174,584,1
1158,2017-03-10 16:58:36.802406,,,,,,f,,mutation,32035,37175,584,1
1159,2017-03-10 16:59:46.836341,,,,,,f,,mutation,34388,37214,585,1
1160,2017-03-10 16:59:46.841985,,,,,,f,,mutation,34389,37215,585,1
1163,2017-03-10 17:00:59.225541,,,,,,f,,mutation,32391,37250,587,1
1164,2017-03-10 17:00:59.231458,,,,,,f,,mutation,32392,37251,587,1
1169,2017-03-10 17:14:53.514701,,,,,,f,,mutation,33139,37780,590,1
1170,2017-03-10 17:14:53.520649,,,,,,f,,mutation,33138,37781,590,1
1171,2017-03-10 17:16:21.71232,,,,,,f,,mutation,32058,37791,591,1
1172,2017-03-10 17:16:21.71832,,,,,,f,,mutation,32057,37792,591,1
1173,2017-03-10 17:20:11.75155,,,,,,f,,mutation,33049,37859,592,1
1174,2017-03-10 17:20:11.757689,,,,,,f,,mutation,33050,37860,592,1
1175,2017-03-10 17:24:51.717693,,,,,,f,,mutation,32965,37974,593,1
1176,2017-03-10 17:24:51.723253,,,,,,f,,mutation,32964,37975,593,1
1181,2017-03-10 17:28:11.203197,,,,,,f,,mutation,32213,38180,596,1
