id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,network_id,participant_id
1028,2017-03-11 21:39:34.077486,1.836025,23,,,,f,,bandit_agent,1,1080
1027,2017-03-11 21:39:28.442281,2.9240999999999997,23,,,,f,,bandit_agent,1,1079
1029,2017-03-11 21:49:50.513461,2.9756250000000004,23,,,,f,,bandit_agent,1,1081
1030,2017-03-11 21:52:25.147442,0.9216,23,,,,f,,bandit_agent,1,1082
1031,2017-03-11 21:55:01.137784,2.941225,23,,,,f,,bandit_agent,1,1083
1033,2017-03-11 22:14:44.813476,0.5776,23,,,,f,,bandit_agent,1,1085
1032,2017-03-11 22:03:08.680062,1.6256250000000003,23,,,,f,,bandit_agent,1,1084
1037,2017-03-11 22:20:17.726957,3.24,24,,,,f,,bandit_agent,1,1089
1041,2017-03-11 22:23:55.691573,2.805625,24,,,,f,,bandit_agent,1,1091
1034,2017-03-11 22:18:58.586166,0.06760000000000001,24,,,,f,,bandit_agent,1,1088
1040,2017-03-11 22:23:31.099297,2.7889,24,,,,f,,bandit_agent,1,1093
1035,2017-03-11 22:19:09.461014,1.6129,24,,,,f,,bandit_agent,1,1087
1036,2017-03-11 22:19:49.853297,0.024025,24,,,,f,,bandit_agent,1,1090
1042,2017-03-11 22:25:43.179394,2.175625,24,,,,f,,bandit_agent,1,1094
1039,2017-03-11 22:21:53.649856,1.6900000000000002,24,,,,f,,bandit_agent,1,1092
1038,2017-03-11 22:21:08.762219,2.9929,24,,,,f,,bandit_agent,1,1086
1043,2017-03-11 22:29:26.344727,3.1684,24,,,,f,,bandit_agent,1,1095
1045,2017-03-11 22:35:37.434321,0.07022500000000001,24,,,,f,,bandit_agent,1,1097
1044,2017-03-11 22:33:44.83539,3.010225,24,,,,f,,bandit_agent,1,1096
1046,2017-03-11 22:36:42.432883,2.1904,24,,,,f,,bandit_agent,1,1098
1047,2017-03-11 22:39:16.94174,2.5281000000000002,24,,,,f,,bandit_agent,1,1099
1124,2017-03-12 03:11:46.368344,3.1329000000000002,26,,,,f,,bandit_agent,1,1181
1049,2017-03-11 22:40:54.347927,2.7889,24,,,,f,,bandit_agent,1,1103
1051,2017-03-11 22:41:18.91583,1.1881000000000002,24,,,,f,,bandit_agent,1,1101
1048,2017-03-11 22:39:57.807773,2.2801,24,,,,f,,bandit_agent,1,1100
1075,2017-03-11 23:56:09.078658,2.640625,24,,,,f,,bandit_agent,1,1128
1123,2017-03-12 03:11:34.165978,3.404025,26,,,,f,,bandit_agent,1,1182
1076,2017-03-12 00:06:01.797101,2.1025,25,,,,f,,bandit_agent,1,1129
1077,2017-03-12 00:13:14.315227,0.36,25,,,,f,,bandit_agent,1,1130
1079,2017-03-12 00:15:18.721698,3.1329000000000002,25,,,,f,,bandit_agent,1,1133
1080,2017-03-12 00:15:59.049057,2.640625,25,,,,f,,bandit_agent,1,1131
1127,2017-03-12 03:20:17.378052,0.0121,26,,,,f,,bandit_agent,1,1185
1094,2017-03-12 01:37:31.571362,1.9740250000000001,25,,,,f,,bandit_agent,1,1149
1095,2017-03-12 01:42:59.090169,3.24,25,,,,f,,bandit_agent,1,1150
1129,2017-03-12 03:33:44.564217,2.6896000000000004,26,,,,f,,bandit_agent,1,1187
1096,2017-03-12 01:48:04.731789,2.9240999999999997,25,,,,f,,bandit_agent,1,1151
1097,2017-03-12 01:50:12.214292,3.1152250000000006,25,,,,f,,bandit_agent,1,1153
1098,2017-03-12 01:50:23.229605,2.9240999999999997,25,,,,f,,bandit_agent,1,1152
1101,2017-03-12 01:57:56.754144,2.2801,25,,,,f,,bandit_agent,1,1158
1104,2017-03-12 02:01:45.366777,1.8496000000000004,25,,,,f,,bandit_agent,1,1160
1238,2017-03-12 13:01:38.654766,2.7889,28,,,,f,,bandit_agent,1,1304
1130,2017-03-12 03:41:55.197762,2.2801,26,,,,f,,bandit_agent,1,1188
1111,2017-03-12 02:19:09.888239,3.1684,25,,,,f,,bandit_agent,1,1168
1109,2017-03-12 02:18:01.423547,2.8392250000000003,25,,,,f,,bandit_agent,1,1166
1113,2017-03-12 02:21:35.138409,0.801025,25,,,,f,,bandit_agent,1,1170
1114,2017-03-12 02:22:57.971533,1.2321000000000002,25,,,,f,,bandit_agent,1,1172
1117,2017-03-12 02:38:29.939625,2.3562250000000002,26,,,,f,,bandit_agent,1,1175
1119,2017-03-12 02:47:48.292159,1.2100000000000002,26,,,,f,,bandit_agent,1,1176
1120,2017-03-12 02:50:46.372076,2.772225,26,,,,f,,bandit_agent,1,1178
1121,2017-03-12 02:57:37.044038,2.2650250000000005,26,,,,f,,bandit_agent,1,1179
1224,2017-03-12 12:21:17.547957,3.404025,28,,,,f,,bandit_agent,1,1290
1160,2017-03-12 05:54:49.172285,1.9740250000000001,27,,,,f,,bandit_agent,1,1222
1138,2017-03-12 04:09:36.575136,2.2052250000000004,26,,,,f,,bandit_agent,1,1196
1139,2017-03-12 04:12:45.832376,3.0625,26,,,,f,,bandit_agent,1,1197
1143,2017-03-12 04:25:59.570919,2.4649,26,,,,f,,bandit_agent,1,1202
1146,2017-03-12 04:29:53.416173,3.478225,26,,,,f,,bandit_agent,1,1204
1142,2017-03-12 04:25:13.416439,2.4180249999999996,26,,,,f,,bandit_agent,1,1201
1162,2017-03-12 05:59:01.762491,,27,,,,t,2017-03-12 05:59:09.898793,bandit_agent,1,1223
1147,2017-03-12 04:37:28.565986,1.3923999999999999,26,,,,f,,bandit_agent,1,1206
1148,2017-03-12 04:44:54.099374,3.330625,26,,,,f,,bandit_agent,1,1207
1150,2017-03-12 05:24:08.335895,2.2052250000000004,26,,,,f,,bandit_agent,1,1210
1151,2017-03-12 05:24:22.644676,0.0036,26,,,,f,,bandit_agent,1,1209
1161,2017-03-12 05:56:23.331778,0.0529,27,,,,f,,bandit_agent,1,1220
1153,2017-03-12 05:29:18.8869,1.0000000000000002e-10,26,,,,f,,bandit_agent,1,1213
1158,2017-03-12 05:46:46.938983,2.4492249999999998,27,,,,f,,bandit_agent,1,1218
1164,2017-03-12 05:59:45.561827,0.060024999999999995,27,,,,f,,bandit_agent,1,1221
1165,2017-03-12 06:01:35.946332,2.941225,27,,,,f,,bandit_agent,1,1225
1228,2017-03-12 12:32:29.369665,2.5600000000000005,28,,,,f,,bandit_agent,1,1294
1166,2017-03-12 06:06:17.852365,3.0276,27,,,,f,,bandit_agent,1,1228
1167,2017-03-12 06:06:36.240596,3.0276,27,,,,f,,bandit_agent,1,1226
1173,2017-03-12 06:16:56.70959,2.6896000000000004,27,,,,f,,bandit_agent,1,1234
1218,2017-03-12 12:05:29.631783,0.0576,28,,,,f,,bandit_agent,1,1284
1223,2017-03-12 12:17:02.319745,1.9880999999999998,28,,,,f,,bandit_agent,1,1288
1240,2017-03-12 13:08:36.782829,3.0276,28,,,,f,,bandit_agent,1,1306
1230,2017-03-12 12:40:36.368171,2.6569000000000003,28,,,,f,,bandit_agent,1,1296
1231,2017-03-12 12:41:54.378152,1.4641,28,,,,f,,bandit_agent,1,1297
1232,2017-03-12 12:43:01.361967,2.0164,28,,,,f,,bandit_agent,1,1298
1234,2017-03-12 12:46:45.071799,3.1152250000000006,28,,,,f,,bandit_agent,1,1299
1237,2017-03-12 12:58:13.515657,0.065025,28,,,,f,,bandit_agent,1,1303
1242,2017-03-12 13:29:42.583025,2.9583999999999997,29,,,,f,,bandit_agent,1,1309
1247,2017-03-12 13:44:07.668367,0.44222500000000003,29,,,,f,,bandit_agent,1,1313
1245,2017-03-12 13:32:56.188415,2.576025,29,,,,f,,bandit_agent,1,1311
1249,2017-03-12 13:47:04.928449,3.0976,29,,,,f,,bandit_agent,1,1316
1259,2017-03-12 14:09:28.104385,3.1684,29,,,,f,,bandit_agent,1,1325
1246,2017-03-12 13:43:50.369694,1.9880999999999998,29,,,,f,,bandit_agent,1,1315
1256,2017-03-12 14:03:13.878738,,29,,,,t,2017-03-12 14:08:10.426174,bandit_agent,1,1324
1253,2017-03-12 13:53:35.226248,2.4649,29,,,,f,,bandit_agent,1,1320
1255,2017-03-12 13:56:40.539956,3.404025,29,,,,f,,bandit_agent,1,1321
1260,2017-03-12 14:15:03.276361,2.5921000000000003,29,,,,f,,bandit_agent,1,1328
1261,2017-03-12 14:16:31.114977,2.6569000000000003,29,,,,f,,bandit_agent,1,1329
1262,2017-03-12 14:20:30.058389,,29,,,,t,2017-03-12 14:21:42.921103,bandit_agent,1,1330
1264,2017-03-12 14:25:56.003237,2.9929,29,,,,f,,bandit_agent,1,1331
1265,2017-03-12 14:27:55.173015,3.2041,29,,,,f,,bandit_agent,1,1333
1263,2017-03-12 14:25:50.981315,2.9756250000000004,29,,,,f,,bandit_agent,1,1332
1269,2017-03-12 14:44:59.78918,2.4492249999999998,29,,,,f,,bandit_agent,1,1337
1268,2017-03-12 14:42:26.668099,3.1506250000000007,29,,,,f,,bandit_agent,1,1336
1271,2017-03-12 15:11:48.915562,0.4096,29,,,,f,,bandit_agent,1,1339
1274,2017-03-12 15:19:02.032434,2.673225,29,,,,f,,bandit_agent,1,1342
1275,2017-03-12 15:20:13.963552,3.0976,29,,,,f,,bandit_agent,1,1343
1272,2017-03-12 15:14:30.448375,1.6002250000000002,29,,,,f,,bandit_agent,1,1340
1273,2017-03-12 15:17:15.484956,3.010225,29,,,,f,,bandit_agent,1,1341
1071,2017-03-11 23:23:33.979494,2.1462250000000003,24,,,,f,,bandit_agent,1,1124
1070,2017-03-11 23:18:16.737976,2.6896000000000004,24,,,,t,2017-03-11 23:33:42.455034,bandit_agent,1,1123
1304,2017-03-12 17:14:07.979105,2.387025,30,,,,f,,bandit_agent,1,1374
1050,2017-03-11 22:41:05.227781,1.6129,24,,,,f,,bandit_agent,1,1102
1084,2017-03-12 00:58:08.345614,2.8223999999999996,25,,,,f,,bandit_agent,1,1138
1052,2017-03-11 22:42:51.254232,2.6244000000000005,24,,,,f,,bandit_agent,1,1104
1054,2017-03-11 22:45:30.123775,2.8899999999999997,24,,,,f,,bandit_agent,1,1106
1053,2017-03-11 22:45:10.782783,1.243225,24,,,,f,,bandit_agent,1,1105
1091,2017-03-12 01:27:47.781169,2.9929,25,,,,f,,bandit_agent,1,1146
1055,2017-03-11 22:50:22.1539,2.2052250000000004,24,,,,f,,bandit_agent,1,1108
1056,2017-03-11 22:50:59.307387,2.9240999999999997,24,,,,f,,bandit_agent,1,1107
1122,2017-03-12 03:07:29.468691,2.7390250000000003,26,,,,f,,bandit_agent,1,1180
1057,2017-03-11 22:56:57.520289,3.0450250000000003,24,,,,f,,bandit_agent,1,1109
1099,2017-03-12 01:51:58.806774,2.030625,25,,,,f,,bandit_agent,1,1154
1058,2017-03-11 23:01:43.090262,2.9756250000000004,24,,,,f,,bandit_agent,1,1111
1059,2017-03-11 23:03:36.990307,1.44,24,,,,f,,bandit_agent,1,1112
1061,2017-03-11 23:04:39.79989,2.9756250000000004,24,,,,f,,bandit_agent,1,1113
1060,2017-03-11 23:04:38.432743,2.805625,24,,,,f,,bandit_agent,1,1114
1180,2017-03-12 06:44:15.69012,1.9321000000000004,27,,,,f,,bandit_agent,1,1241
1100,2017-03-12 01:56:47.100147,3.0276,25,,,,f,,bandit_agent,1,1157
1103,2017-03-12 01:59:30.394893,2.873025,25,,,,f,,bandit_agent,1,1156
1062,2017-03-11 23:08:32.511246,0.004900000000000001,24,,,,f,,bandit_agent,1,1115
1102,2017-03-12 01:58:58.471014,1.0609,25,,,,t,2017-03-12 02:05:31.678441,bandit_agent,1,1159
1065,2017-03-11 23:11:06.661692,2.9240999999999997,24,,,,f,,bandit_agent,1,1118
1064,2017-03-11 23:11:00.3279,2.25,24,,,,f,,bandit_agent,1,1116
1067,2017-03-11 23:13:29.168992,0.30250000000000005,24,,,,f,,bandit_agent,1,1119
1125,2017-03-12 03:12:03.340297,3.0976,26,,,,f,,bandit_agent,1,1184
1106,2017-03-12 02:12:41.433274,3.010225,25,,,,f,,bandit_agent,1,1163
1066,2017-03-11 23:13:20.636938,1.6900000000000002,24,,,,f,,bandit_agent,1,1121
1068,2017-03-11 23:14:02.389851,2.25,24,,,,f,,bandit_agent,1,1120
1063,2017-03-11 23:10:16.648042,2.7390250000000003,24,,,,f,,bandit_agent,1,1117
1069,2017-03-11 23:16:49.477529,0.046224999999999995,24,,,,f,,bandit_agent,1,1122
1105,2017-03-12 02:12:37.557547,2.4336,25,,,,f,,bandit_agent,1,1162
1107,2017-03-12 02:12:57.466895,2.673225,25,,,,f,,bandit_agent,1,1164
1126,2017-03-12 03:13:16.520727,2.0736,26,,,,f,,bandit_agent,1,1183
1108,2017-03-12 02:16:13.43256,2.9929,25,,,,f,,bandit_agent,1,1165
1128,2017-03-12 03:22:27.194526,2.1025,26,,,,f,,bandit_agent,1,1186
1110,2017-03-12 02:18:48.498373,2.3716,25,,,,f,,bandit_agent,1,1167
1112,2017-03-12 02:20:13.251833,3.010225,25,,,,f,,bandit_agent,1,1169
1115,2017-03-12 02:25:07.524129,2.0736,25,,,,f,,bandit_agent,1,1173
1116,2017-03-12 02:26:07.434181,3.258025,25,,,,f,,bandit_agent,1,1171
1197,2017-03-12 09:16:56.532904,0.9506249999999999,27,,,,f,,bandit_agent,1,1262
1118,2017-03-12 02:38:42.767112,0.22090000000000004,26,,,,f,,bandit_agent,1,1174
1131,2017-03-12 03:55:35.118851,2.2952250000000003,26,,,,f,,bandit_agent,1,1189
1132,2017-03-12 03:58:00.579134,3.2761,26,,,,f,,bandit_agent,1,1192
1133,2017-03-12 03:58:48.082712,2.608225,26,,,,f,,bandit_agent,1,1191
1216,2017-03-12 12:02:57.517748,3.1506250000000007,28,,,,f,,bandit_agent,1,1283
1175,2017-03-12 06:23:14.482655,2.576025,27,,,,f,,bandit_agent,1,1235
1186,2017-03-12 07:10:03.354659,1.9321000000000004,27,,,,f,,bandit_agent,1,1247
1187,2017-03-12 07:15:31.961646,2.7556000000000003,27,,,,f,,bandit_agent,1,1248
1177,2017-03-12 06:34:10.208788,2.9756250000000004,27,,,,f,,bandit_agent,1,1238
1176,2017-03-12 06:33:45.323348,2.9240999999999997,27,,,,f,,bandit_agent,1,1237
1178,2017-03-12 06:40:56.244445,3.294225,27,,,,f,,bandit_agent,1,1239
1198,2017-03-12 09:18:38.794752,2.1025,27,,,,t,2017-03-12 10:00:14.134429,bandit_agent,1,1261
1188,2017-03-12 07:23:35.535846,1.0000000000000002e-10,27,,,,f,,bandit_agent,1,1250
1192,2017-03-12 08:20:20.264231,2.5600000000000005,27,,,,f,,bandit_agent,1,1255
1193,2017-03-12 08:21:52.797118,2.2952250000000003,27,,,,f,,bandit_agent,1,1256
1206,2017-03-12 11:28:48.381257,2.9583999999999997,28,,,,f,,bandit_agent,1,1273
1196,2017-03-12 09:09:38.624257,1.9740250000000001,27,,,,f,,bandit_agent,1,1260
1200,2017-03-12 10:30:13.173428,1.0100250000000002,27,,,,f,,bandit_agent,1,1264
1202,2017-03-12 10:52:04.928844,2.1170250000000004,28,,,,f,,bandit_agent,1,1267
1203,2017-03-12 10:56:31.258693,0.08122500000000002,28,,,,f,,bandit_agent,1,1269
1209,2017-03-12 11:48:29.458603,2.1904,28,,,,f,,bandit_agent,1,1275
1205,2017-03-12 11:23:54.580857,2.9756250000000004,28,,,,f,,bandit_agent,1,1272
1210,2017-03-12 12:00:45.467385,2.2801,28,,,,f,,bandit_agent,1,1277
1219,2017-03-12 12:11:23.291806,3.0276,28,,,,f,,bandit_agent,1,1286
1211,2017-03-12 12:01:22.637504,3.0625,28,,,,f,,bandit_agent,1,1279
1213,2017-03-12 12:01:52.359732,2.4025000000000003,28,,,,f,,bandit_agent,1,1278
1212,2017-03-12 12:01:33.264808,2.3562250000000002,28,,,,f,,bandit_agent,1,1276
1220,2017-03-12 12:11:36.281939,2.805625,28,,,,f,,bandit_agent,1,1285
1221,2017-03-12 12:15:48.537025,2.544025,28,,,,f,,bandit_agent,1,1287
1222,2017-03-12 12:16:40.998156,3.3489000000000004,28,,,,f,,bandit_agent,1,1289
1226,2017-03-12 12:26:03.530517,1.7030249999999998,28,,,,f,,bandit_agent,1,1292
1225,2017-03-12 12:23:38.263425,1.6002250000000002,28,,,,f,,bandit_agent,1,1291
1227,2017-03-12 12:30:05.42146,2.059225,28,,,,f,,bandit_agent,1,1293
1229,2017-03-12 12:38:44.088576,3.010225,28,,,,f,,bandit_agent,1,1295
1233,2017-03-12 12:46:39.4839,1.3688999999999998,28,,,,f,,bandit_agent,1,1300
1235,2017-03-12 12:49:23.650258,2.4492249999999998,28,,,,f,,bandit_agent,1,1301
1236,2017-03-12 12:54:15.846584,2.2052250000000004,28,,,,f,,bandit_agent,1,1302
1239,2017-03-12 13:07:15.885435,3.0625,28,,,,f,,bandit_agent,1,1305
1302,2017-03-12 17:07:30.530744,0.6241000000000001,30,,,,f,,bandit_agent,1,1372
1303,2017-03-12 17:08:03.229035,0.050625,30,,,,f,,bandit_agent,1,1369
1305,2017-03-12 17:14:40.022398,3.1684,30,,,,f,,bandit_agent,1,1373
1276,2017-03-12 15:27:57.751248,2.9929,29,,,,f,,bandit_agent,1,1345
1278,2017-03-12 15:30:41.351748,1.755625,29,,,,f,,bandit_agent,1,1346
1280,2017-03-12 15:40:25.375708,3.010225,29,,,,f,,bandit_agent,1,1348
1307,2017-03-12 17:19:09.162189,3.294225,30,,,,f,,bandit_agent,1,1376
1281,2017-03-12 15:47:03.959051,1.7161000000000002,29,,,,f,,bandit_agent,1,1349
1289,2017-03-12 16:26:21.290761,1.8769000000000002,30,,,,f,,bandit_agent,1,1357
1291,2017-03-12 16:29:55.568314,2.7225000000000006,30,,,,f,,bandit_agent,1,1358
1326,2017-03-12 18:30:07.683778,3.010225,30,,,,f,,bandit_agent,1,1396
1295,2017-03-12 16:37:52.37569,2.941225,30,,,,f,,bandit_agent,1,1363
1309,2017-03-12 17:23:14.269435,2.2201,30,,,,f,,bandit_agent,1,1378
1297,2017-03-12 16:43:57.590231,2.873025,30,,,,f,,bandit_agent,1,1365
1299,2017-03-12 16:51:34.115027,2.4964000000000004,30,,,,f,,bandit_agent,1,1367
1308,2017-03-12 17:21:40.387017,1.7424000000000002,30,,,,f,,bandit_agent,1,1377
1310,2017-03-12 17:23:57.71434,1.404225,30,,,,f,,bandit_agent,1,1379
1311,2017-03-12 17:27:05.977622,2.706025,30,,,,f,,bandit_agent,1,1380
1327,2017-03-12 18:47:20.308159,3.010225,30,,,,f,,bandit_agent,1,1397
1312,2017-03-12 17:36:33.807247,0.0625,30,,,,f,,bandit_agent,1,1381
1313,2017-03-12 17:36:43.811576,0.0001,30,,,,f,,bandit_agent,1,1382
1343,2017-03-12 19:24:53.009258,2.4336,31,,,,f,,bandit_agent,1,1412
1314,2017-03-12 17:38:18.092443,2.9240999999999997,30,,,,f,,bandit_agent,1,1383
1315,2017-03-12 17:39:42.82384,1.4884,30,,,,f,,bandit_agent,1,1385
1316,2017-03-12 17:39:51.927427,2.4336,30,,,,f,,bandit_agent,1,1384
1337,2017-03-12 19:21:58.287699,2.873025,31,,,,f,,bandit_agent,1,1408
1328,2017-03-12 18:54:44.090955,3.24,31,,,,f,,bandit_agent,1,1398
1317,2017-03-12 17:41:40.547368,0.0004,30,,,,f,,bandit_agent,1,1386
1318,2017-03-12 17:44:47.53166,3.1152250000000006,30,,,,f,,bandit_agent,1,1387
1329,2017-03-12 18:56:25.571976,2.5281000000000002,31,,,,f,,bandit_agent,1,1399
1319,2017-03-12 17:46:47.66578,2.3562250000000002,30,,,,f,,bandit_agent,1,1388
1320,2017-03-12 17:48:43.336098,2.7889,30,,,,f,,bandit_agent,1,1389
1321,2017-03-12 18:10:15.541159,2.9929,30,,,,f,,bandit_agent,1,1391
1323,2017-03-12 18:12:32.168162,2.772225,30,,,,f,,bandit_agent,1,1393
1322,2017-03-12 18:11:03.415696,1.7424000000000002,30,,,,f,,bandit_agent,1,1392
1324,2017-03-12 18:15:22.654013,2.5921000000000003,30,,,,f,,bandit_agent,1,1394
1325,2017-03-12 18:21:14.651151,3.1684,30,,,,f,,bandit_agent,1,1395
1330,2017-03-12 19:07:45.750325,2.640625,31,,,,f,,bandit_agent,1,1400
1332,2017-03-12 19:11:50.386395,2.6896000000000004,31,,,,f,,bandit_agent,1,1402
1331,2017-03-12 19:09:34.737549,0.16402500000000003,31,,,,f,,bandit_agent,1,1401
1333,2017-03-12 19:14:16.371356,2.8899999999999997,31,,,,f,,bandit_agent,1,1403
1334,2017-03-12 19:15:13.467445,1.8496000000000004,31,,,,f,,bandit_agent,1,1404
1335,2017-03-12 19:15:40.522822,0.390625,31,,,,f,,bandit_agent,1,1405
1336,2017-03-12 19:19:36.462353,2.7225000000000006,31,,,,f,,bandit_agent,1,1406
1347,2017-03-12 19:25:14.400249,2.9070250000000004,31,,,,f,,bandit_agent,1,1418
1353,2017-03-12 19:26:07.071506,1.288225,31,,,,f,,bandit_agent,1,1425
1359,2017-03-12 19:28:33.189673,0.08122500000000002,31,,,,f,,bandit_agent,1,1432
1350,2017-03-12 19:25:42.186367,2.9583999999999997,31,,,,f,,bandit_agent,1,1420
1354,2017-03-12 19:26:21.05413,2.088025,31,,,,f,,bandit_agent,1,1413
1365,2017-03-12 19:32:13.128816,2.387025,31,,,,f,,bandit_agent,1,1438
1364,2017-03-12 19:31:53.843707,2.5600000000000005,31,,,,f,,bandit_agent,1,1439
1344,2017-03-12 19:24:54.916049,0.1936,31,,,,f,,bandit_agent,1,1419
1342,2017-03-12 19:24:48.139891,2.8899999999999997,31,,,,f,,bandit_agent,1,1416
1339,2017-03-12 19:24:01.931742,2.9929,31,,,,f,,bandit_agent,1,1409
1340,2017-03-12 19:24:12.272146,2.3716,31,,,,f,,bandit_agent,1,1417
1338,2017-03-12 19:22:32.75616,2.4964000000000004,31,,,,f,,bandit_agent,1,1407
1345,2017-03-12 19:24:59.136446,3.515625,31,,,,f,,bandit_agent,1,1410
1341,2017-03-12 19:24:42.564382,2.1170250000000004,31,,,,f,,bandit_agent,1,1414
1349,2017-03-12 19:25:25.248186,3.010225,31,,,,f,,bandit_agent,1,1421
1346,2017-03-12 19:25:00.277441,2.2801,31,,,,f,,bandit_agent,1,1415
1348,2017-03-12 19:25:23.850344,2.941225,31,,,,f,,bandit_agent,1,1411
1351,2017-03-12 19:25:57.6231,2.8899999999999997,31,,,,f,,bandit_agent,1,1422
1352,2017-03-12 19:26:05.185993,2.4492249999999998,31,,,,f,,bandit_agent,1,1423
1361,2017-03-12 19:28:45.121486,3.0976,31,,,,f,,bandit_agent,1,1433
1372,2017-03-12 19:42:28.967583,2.480625,32,,,,f,,bandit_agent,1,1445
1380,2017-03-12 19:46:25.778217,2.873025,32,,,,f,,bandit_agent,1,1458
1371,2017-03-12 19:42:12.212728,2.6244000000000005,32,,,,f,,bandit_agent,1,1447
1381,2017-03-12 19:46:28.852735,2.2350250000000003,32,,,,f,,bandit_agent,1,1451
1377,2017-03-12 19:44:28.735852,2.6569000000000003,32,,,,f,,bandit_agent,1,1453
1378,2017-03-12 19:44:44.821912,0.0529,32,,,,f,,bandit_agent,1,1452
1382,2017-03-12 19:47:04.098923,2.9070250000000004,32,,,,f,,bandit_agent,1,1456
1375,2017-03-12 19:44:00.821934,2.3256250000000005,32,,,,f,,bandit_agent,1,1449
1387,2017-03-12 19:50:54.741675,1.0000000000000002e-10,32,,,,t,2017-03-12 19:57:38.704212,bandit_agent,1,1462
1385,2017-03-12 19:48:55.297936,2.6896000000000004,32,,,,f,,bandit_agent,1,1455
1388,2017-03-12 20:01:30.868375,2.8223999999999996,32,,,,f,,bandit_agent,1,1464
1393,2017-03-12 20:14:50.590027,3.2041,32,,,,f,,bandit_agent,1,1469
1389,2017-03-12 20:06:57.054012,0.15602500000000002,32,,,,f,,bandit_agent,1,1466
1390,2017-03-12 20:08:12.679201,2.1025,32,,,,f,,bandit_agent,1,1467
1395,2017-03-12 20:19:51.204479,2.4964000000000004,32,,,,f,,bandit_agent,1,1470
1397,2017-03-12 20:22:34.674816,2.544025,32,,,,f,,bandit_agent,1,1473
1301,2017-03-12 17:05:47.786898,2.7225000000000006,30,,,,f,,bandit_agent,1,1370
1306,2017-03-12 17:16:56.892601,,30,,,,t,2017-03-12 17:19:24.566637,bandit_agent,1,1371
1277,2017-03-12 15:28:52.809078,0.0529,29,,,,f,,bandit_agent,1,1344
1279,2017-03-12 15:34:12.511174,2.1609,29,,,,f,,bandit_agent,1,1347
1402,2017-03-12 20:35:12.867388,1.9740250000000001,32,,,,t,2017-03-12 20:42:23.84799,bandit_agent,1,1478
1282,2017-03-12 15:47:52.849167,2.9240999999999997,29,,,,f,,bandit_agent,1,1351
1283,2017-03-12 15:48:29.401621,3.0625,29,,,,f,,bandit_agent,1,1350
1379,2017-03-12 19:46:08.857484,3.1684,32,,,,f,,bandit_agent,1,1457
1284,2017-03-12 16:01:19.526151,2.4336,30,,,,f,,bandit_agent,1,1352
1285,2017-03-12 16:17:23.747667,1.6641000000000001,30,,,,f,,bandit_agent,1,1353
1286,2017-03-12 16:20:53.974171,,30,,,,t,2017-03-12 16:22:48.803163,bandit_agent,1,1354
1358,2017-03-12 19:28:29.079565,,31,,,,t,2017-03-12 19:28:45.519461,bandit_agent,1,1429
1287,2017-03-12 16:21:52.104698,2.8392250000000003,30,,,,f,,bandit_agent,1,1355
1356,2017-03-12 19:27:21.021001,2.8223999999999996,31,,,,f,,bandit_agent,1,1430
1288,2017-03-12 16:24:29.847177,2.1315999999999997,30,,,,f,,bandit_agent,1,1356
1384,2017-03-12 19:48:46.742134,2.673225,32,,,,f,,bandit_agent,1,1460
1357,2017-03-12 19:27:48.634545,2.1609,31,,,,f,,bandit_agent,1,1427
1383,2017-03-12 19:47:11.834978,1.7161000000000002,32,,,,f,,bandit_agent,1,1459
1290,2017-03-12 16:29:21.817438,1.0000000000000002e-10,30,,,,t,2017-03-12 16:34:29.964047,bandit_agent,1,1359
1293,2017-03-12 16:32:28.800313,2.0164,30,,,,f,,bandit_agent,1,1361
1360,2017-03-12 19:28:41.851597,3.010225,31,,,,f,,bandit_agent,1,1428
1292,2017-03-12 16:31:19.233089,2.7390250000000003,30,,,,f,,bandit_agent,1,1360
1386,2017-03-12 19:50:45.146241,1.311025,32,,,,f,,bandit_agent,1,1461
1294,2017-03-12 16:36:45.891537,2.9756250000000004,30,,,,f,,bandit_agent,1,1362
1296,2017-03-12 16:39:23.859009,2.9240999999999997,30,,,,f,,bandit_agent,1,1364
1366,2017-03-12 19:32:28.305549,0.378225,31,,,,f,,bandit_agent,1,1440
1363,2017-03-12 19:31:42.674195,2.941225,31,,,,f,,bandit_agent,1,1436
1298,2017-03-12 16:44:19.994962,1.3456,30,,,,f,,bandit_agent,1,1366
1355,2017-03-12 19:27:18.95625,3.1329000000000002,31,,,,f,,bandit_agent,1,1424
1300,2017-03-12 16:56:49.265028,,30,,,,t,2017-03-12 17:02:20.657871,bandit_agent,1,1368
1362,2017-03-12 19:30:55.202164,1.836025,31,,,,f,,bandit_agent,1,1435
1367,2017-03-12 19:35:46.159664,3.0625,31,,,,f,,bandit_agent,1,1441
1368,2017-03-12 19:38:12.218413,1.8769000000000002,31,,,,f,,bandit_agent,1,1442
1410,2017-03-12 21:07:30.913741,0.0576,32,,,,f,,bandit_agent,1,1486
1391,2017-03-12 20:08:58.941295,2.873025,32,,,,f,,bandit_agent,1,1465
1369,2017-03-12 19:41:56.62493,2.8223999999999996,32,,,,f,,bandit_agent,1,1443
1392,2017-03-12 20:10:35.321759,2.4336,32,,,,f,,bandit_agent,1,1468
1370,2017-03-12 19:41:59.325587,2.4492249999999998,32,,,,f,,bandit_agent,1,1444
1373,2017-03-12 19:42:38.883683,2.25,32,,,,f,,bandit_agent,1,1448
