id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,assignment_id,event_type
1198,2017-03-10 14:11:31.854806,,,,,,f,,3OUYGIZWR7YDIZXVSRXHOI3RJG5P0H,AssignmentAccepted
1199,2017-03-10 14:11:38.074876,,,,,,f,,3OUYGIZWR7YDIZXVSRXHOI3RJG5P0H,AssignmentReturned
1200,2017-03-10 14:12:45.156434,,,,,,f,,3KRVW3HTZNL7Y5KU9DO9HKFF93DSMB,AssignmentSubmitted
1201,2017-03-10 14:12:59.992755,,,,,,f,,3BEFOD78W6TOWKIJJCSRJHZ9VNAM4Y,AssignmentAccepted
1202,2017-03-10 14:13:21.36892,,,,,,f,,3CFVK00FWLLI5P4C2OKRG24YR9QL6G,AssignmentSubmitted
1203,2017-03-10 14:13:47.495586,,,,,,f,,3RKNTXVS3MYNUJ9UM92MAQ4916M4AX,AssignmentAccepted
1204,2017-03-10 14:13:49.512901,,,,,,f,,3OONKJ5DKCJWHMO4B7HRJZUK0F6OBL,AssignmentSubmitted
1205,2017-03-10 14:14:15.95161,,,,,,f,,31Q0U3WYDPFOJIEDSO7021VGOE617Q,AssignmentSubmitted
1206,2017-03-10 14:17:23.799726,,,,,,f,,3BEFOD78W6TOWKIJJCSRJHZ9VNAM4Y,AssignmentSubmitted
1207,2017-03-10 14:19:17.194171,,,,,,f,,3MRNMEIQW56HQYJRCBS5M8EQ8VDLD8,AssignmentSubmitted
1208,2017-03-10 14:21:35.688199,,,,,,f,,3RKNTXVS3MYNUJ9UM92MAQ4916M4AX,AssignmentSubmitted
1209,2017-03-10 14:22:13.491753,,,,,,f,,3OHYZ19UGC5RYCJC5THVOOAEIXMAOD,AssignmentAccepted
1210,2017-03-10 14:22:17.211592,,,,,,f,,3R8YZBNQ9HIC0MYUD3XF323OWQY7QR,AssignmentAccepted
1211,2017-03-10 14:24:36.245931,,,,,,f,,3GNA64GUZE4XDIKBPAII5IPS5K3Q5V,AssignmentAccepted
1212,2017-03-10 14:24:42.370897,,,,,,f,,33C7UALJVLYSJWJW2TZ6G1RBZYC81K,AssignmentAccepted
1213,2017-03-10 14:25:50.327077,,,,,,f,,3B2X28YI3WF6SGI0BBVX2Z8TFFDB6K,AssignmentAccepted
1214,2017-03-10 14:26:12.556248,,,,,,f,,3DOCMVPBTNEG0ADPDIMNV5U9RUGNNV,AssignmentAccepted
1215,2017-03-10 14:29:49.430072,,,,,,f,,3GNA64GUZE4XDIKBPAII5IPS5K3Q5V,AssignmentSubmitted
1216,2017-03-10 14:31:02.874881,,,,,,f,,3DOCMVPBTNEG0ADPDIMNV5U9RUGNNV,AssignmentSubmitted
1217,2017-03-10 14:31:29.628743,,,,,,f,,3NLZY2D53PPBF7NWHXYPM7LPRA3QLJ,AssignmentAccepted
1218,2017-03-10 14:31:54.560128,,,,,,f,,3LOTDFNYA7ZUZC9M7VUXJJYRIFYFW7,AssignmentAccepted
1219,2017-03-10 14:32:42.850602,,,,,,f,,3R6BYFZZP7C9OCECH0QJL2CYRH4FX0,AssignmentAccepted
1220,2017-03-10 14:34:20.017292,,,,,,f,,3B2X28YI3WF6SGI0BBVX2Z8TFFDB6K,AssignmentSubmitted
1221,2017-03-10 14:34:25.752131,,,,,,f,,3R8YZBNQ9HIC0MYUD3XF323OWQY7QR,AssignmentSubmitted
1222,2017-03-10 14:35:34.049259,,,,,,f,,3R2UR8A0IAG3UPR5G3998WLCJIVXO4,AssignmentAccepted
1223,2017-03-10 14:37:03.839904,,,,,,f,,3X1FV8S5JXRNYN5CS5VJF2FPCLWVGC,AssignmentAccepted
1224,2017-03-10 14:38:03.708721,,,,,,f,,3LOTDFNYA7ZUZC9M7VUXJJYRIFYFW7,AssignmentSubmitted
1225,2017-03-10 14:38:04.701615,,,,,,f,,3NLZY2D53PPBF7NWHXYPM7LPRA3QLJ,AssignmentSubmitted
1226,2017-03-10 14:38:06.563332,,,,,,f,,3OHYZ19UGC5RYCJC5THVOOAEIXMAOD,AssignmentSubmitted
1227,2017-03-10 14:38:18.761344,,,,,,f,,3FTOP5WARFOHWOUXXESXRMHFAH0J0C,AssignmentAccepted
1228,2017-03-10 14:39:18.945107,,,,,,f,,337RC3OW0523KFJD3WSZSUKX82IVLI,AssignmentAccepted
1229,2017-03-10 14:40:09.263262,,,,,,f,,3R2UR8A0IAG3UPR5G3998WLCJIVXO4,AssignmentSubmitted
1230,2017-03-10 14:42:07.446243,,,,,,f,,3X1FV8S5JXRNYN5CS5VJF2FPCLWVGC,AssignmentSubmitted
1231,2017-03-10 14:42:16.261047,,,,,,f,,3TE3O8573085QMGOK65KC1WLHWER2W,AssignmentAccepted
1232,2017-03-10 14:42:19.517246,,,,,,f,,3DUZQ9U6SMOQOSE3N5P04GYS0WQVSW,AssignmentAccepted
1233,2017-03-10 14:43:01.540795,,,,,,f,,33C7UALJVLYSJWJW2TZ6G1RBZYC81K,AssignmentAbandoned
1234,2017-03-10 14:44:22.265738,,,,,,f,,3R6BYFZZP7C9OCECH0QJL2CYRH4FX0,AssignmentSubmitted
1235,2017-03-10 14:44:38.892905,,,,,,f,,3OSWBBLG1EXCQS0GQUVTX29DF4ODXN,AssignmentAccepted
1236,2017-03-10 14:44:47.658815,,,,,,f,,358UUM7WRZ3CCNDUQIMF8SDTSC0R7C,AssignmentAccepted
1237,2017-03-10 14:45:05.786057,,,,,,f,,320DUZ38G7ME7S5IBGH0CE4VHYPJGF,AssignmentAccepted
1238,2017-03-10 14:45:23.570575,,,,,,f,,320DUZ38G7ME7S5IBGH0CE4VHYPGJC,AssignmentAccepted
1239,2017-03-10 14:46:33.700857,,,,,,f,,308XBLVESI4ZEZGK3ZYVDUZPB2RRBY,AssignmentAccepted
1240,2017-03-10 14:46:34.383585,,,,,,f,,308XBLVESI4ZEZGK3ZYVDUZPB2RRBY,AssignmentReturned
1241,2017-03-10 14:48:02.010972,,,,,,f,,3VBEN272MKZ76VO8YAQE4FVIDH2GSS,AssignmentAccepted
1242,2017-03-10 14:48:16.520455,,,,,,f,,3VFJCI1K4ZZV5GOVJLQ9E5QMRFJRGF,AssignmentAccepted
1243,2017-03-10 14:48:30.835062,,,,,,f,,3FE2ERCCZX8YLGPEUCZSEJZ9HJMOP7,AssignmentAccepted
1244,2017-03-10 14:48:53.732908,,,,,,f,,3FTOP5WARFOHWOUXXESXRMHFAH0J0C,AssignmentSubmitted
1245,2017-03-10 14:48:55.040865,,,,,,f,,3DUZQ9U6SMOQOSE3N5P04GYS0WQVSW,AssignmentSubmitted
1246,2017-03-10 14:48:56.152367,,,,,,f,,320DUZ38G7ME7S5IBGH0CE4VHYPJGF,AssignmentSubmitted
1247,2017-03-10 14:49:18.07108,,,,,,f,,3VJ40NV2QINWD8ILBT8CJT066M7OTC,AssignmentAccepted
1248,2017-03-10 14:50:28.616494,,,,,,f,,320DUZ38G7ME7S5IBGH0CE4VHYPGJC,AssignmentSubmitted
1249,2017-03-10 14:52:32.660817,,,,,,f,,337RC3OW0523KFJD3WSZSUKX82IVLI,AssignmentSubmitted
1250,2017-03-10 14:52:34.242943,,,,,,f,,3OSWBBLG1EXCQS0GQUVTX29DF4ODXN,AssignmentSubmitted
1251,2017-03-10 14:54:24.311394,,,,,,f,,3FE2ERCCZX8YLGPEUCZSEJZ9HJMOP7,AssignmentSubmitted
1252,2017-03-10 14:55:26.54959,,,,,,f,,358UUM7WRZ3CCNDUQIMF8SDTSC0R7C,AssignmentSubmitted
1253,2017-03-10 14:55:38.328034,,,,,,f,,3DL65MZB8DFTF03LVTAQP76OEY2ECG,AssignmentAccepted
1254,2017-03-10 14:56:49.544599,,,,,,f,,3Z7ISHFUH0VPES44A48Y8VBNCDPZ80,AssignmentAccepted
1255,2017-03-10 14:57:42.642011,,,,,,f,,3OONKJ5DKCJWHMO4B7HRJZUK0F8BOA,AssignmentAccepted
1256,2017-03-10 14:58:11.58396,,,,,,f,,3VJ40NV2QINWD8ILBT8CJT066M7OTC,AssignmentSubmitted
1257,2017-03-10 14:58:12.914288,,,,,,f,,3VFJCI1K4ZZV5GOVJLQ9E5QMRFJRGF,AssignmentSubmitted
1258,2017-03-10 14:58:15.783592,,,,,,f,,3TE3O8573085QMGOK65KC1WLHWER2W,AssignmentSubmitted
1259,2017-03-10 14:59:57.421926,,,,,,f,,3DL65MZB8DFTF03LVTAQP76OEY2ECG,AssignmentSubmitted
1260,2017-03-10 14:59:59.983055,,,,,,f,,3VBEN272MKZ76VO8YAQE4FVIDH2GSS,AssignmentSubmitted
1261,2017-03-10 15:00:06.107871,,,,,,f,,35USIKEBNRG8TP7XE106TU8NW4S6N5,AssignmentAccepted
1262,2017-03-10 15:00:57.785064,,,,,,f,,3WJEQKOXA8262KCBZRJKCSX6PMD1AI,AssignmentAccepted
1263,2017-03-10 15:04:06.580989,,,,,,f,,3Z7ISHFUH0VPES44A48Y8VBNCDPZ80,AssignmentSubmitted
1264,2017-03-10 15:04:37.267198,,,,,,f,,38JBBYETQOAQKWQ62E4869U0MLL4ET,AssignmentAccepted
1265,2017-03-10 15:04:39.397388,,,,,,f,,3IXEICO792J6O2CHBXMI2TEFLME6T6,AssignmentAccepted
1266,2017-03-10 15:05:18.552022,,,,,,f,,35USIKEBNRG8TP7XE106TU8NW4S6N5,AssignmentSubmitted
1267,2017-03-10 15:07:58.607647,,,,,,f,,3N2BF7Y2VQUI8W6EYJCAD68D0SYHMH,AssignmentAccepted
1268,2017-03-10 15:07:59.932705,,,,,,f,,3HYA4D452RJ8NWBFTB5QVCI2E84F2Q,AssignmentAccepted
1269,2017-03-10 15:09:36.011494,,,,,,f,,3HYA4D452RJ8NWBFTB5QVCI2E84F2Q,AssignmentReturned
1270,2017-03-10 15:10:01.590507,,,,,,f,,3WJEQKOXA8262KCBZRJKCSX6PMD1AI,AssignmentSubmitted
1271,2017-03-10 15:10:07.191859,,,,,,f,,3EFE17QCRC5L6RJJIG8WPF7JSHGHST,AssignmentAccepted
1272,2017-03-10 15:10:25.35736,,,,,,f,,38JBBYETQOAQKWQ62E4869U0MLL4ET,AssignmentSubmitted
1273,2017-03-10 15:11:54.688939,,,,,,f,,3VHP9MDGRNKLLE3HQ4UW7PROQZHCFW,AssignmentAccepted
1274,2017-03-10 15:14:06.513014,,,,,,f,,3IXEICO792J6O2CHBXMI2TEFLME6T6,AssignmentSubmitted
1275,2017-03-10 15:14:51.711035,,,,,,f,,30LSNF239UVSXND5UJBBY9VUU0WI2K,AssignmentAccepted
1276,2017-03-10 15:16:00.41396,,,,,,f,,3OONKJ5DKCJWHMO4B7HRJZUK0F8BOA,AssignmentAbandoned
1277,2017-03-10 15:16:33.309056,,,,,,f,,3EFE17QCRC5L6RJJIG8WPF7JSHGHST,AssignmentSubmitted
1278,2017-03-10 15:17:56.957752,,,,,,f,,3K4J6M3CXET36Z2EHA4NJF1CRBWAGR,AssignmentAccepted
1279,2017-03-10 15:17:58.48428,,,,,,f,,3K4J6M3CXET36Z2EHA4NJF1CRBWAGR,AssignmentReturned
1280,2017-03-10 15:18:25.790559,,,,,,f,,3VHP9MDGRNKLLE3HQ4UW7PROQZHCFW,AssignmentSubmitted
1281,2017-03-10 15:18:26.849533,,,,,,f,,3FE7TXL1LIN5EL1O7RGK7BMGLAD2Q7,AssignmentAccepted
1282,2017-03-10 15:18:30.152559,,,,,,f,,3N2BF7Y2VQUI8W6EYJCAD68D0SYHMH,AssignmentReturned
1283,2017-03-10 15:20:24.889821,,,,,,f,,3WI0P0II61SSTWE4HVP18KNPEN4DRS,AssignmentAccepted
1284,2017-03-10 15:20:31.945546,,,,,,f,,3M1CVSFP605UJOWSK69ZDT5EXY5AQM,AssignmentAccepted
1285,2017-03-10 15:20:58.579223,,,,,,f,,3018Q3ZVOIQUVPBSXLYZIJFJTK7ARN,AssignmentAccepted
1286,2017-03-10 15:21:14.737015,,,,,,f,,30X31N5D63Q6W4B5CAY48TKFFMQASB,AssignmentAccepted
1287,2017-03-10 15:21:19.796981,,,,,,f,,3K9FOBBF2HJQCAA41568IDQKMZHNLU,AssignmentAccepted
1288,2017-03-10 15:21:20.897852,,,,,,f,,36AHBNMV1RC1QXQQVQHVGGGMHAJDYU,AssignmentAccepted
1289,2017-03-10 15:21:42.625738,,,,,,f,,30X31N5D63Q6W4B5CAY48TKFFMQASB,AssignmentReturned
1290,2017-03-10 15:23:23.376501,,,,,,f,,3WQ3B2KGE8GBLUH355JG73HC74YB1N,AssignmentAccepted
1291,2017-03-10 15:24:30.200741,,,,,,f,,3FE7TXL1LIN5EL1O7RGK7BMGLAD2Q7,AssignmentSubmitted
1292,2017-03-10 15:24:32.944863,,,,,,f,,3M1CVSFP605UJOWSK69ZDT5EXY5AQM,AssignmentSubmitted
1293,2017-03-10 15:24:34.372558,,,,,,f,,3018Q3ZVOIQUVPBSXLYZIJFJTK7ARN,AssignmentSubmitted
1294,2017-03-10 15:27:33.830622,,,,,,f,,337RC3OW0523KFJD3WSZSUKX82JLV9,AssignmentAccepted
1295,2017-03-10 15:27:35.911158,,,,,,f,,3ND9UOO81K2GZ4JIT6XVEW3BFBLLWJ,AssignmentAccepted
1296,2017-03-10 15:28:15.957171,,,,,,f,,36AHBNMV1RC1QXQQVQHVGGGMHAJDYU,AssignmentSubmitted
1297,2017-03-10 15:29:31.170829,,,,,,f,,3K9FOBBF2HJQCAA41568IDQKMZHNLU,AssignmentSubmitted
1298,2017-03-10 15:29:32.256418,,,,,,f,,3WQ3B2KGE8GBLUH355JG73HC74YB1N,AssignmentSubmitted
1299,2017-03-10 15:30:07.100473,,,,,,f,,3WI0P0II61SSTWE4HVP18KNPEN4DRS,AssignmentReturned
1300,2017-03-10 15:32:37.531724,,,,,,f,,30LSNF239UVSXND5UJBBY9VUU0WI2K,AssignmentAbandoned
1301,2017-03-10 15:32:55.906272,,,,,,f,,3NC5L260MOMMU30KG93N2PL5FD0OF5,AssignmentAccepted
1302,2017-03-10 15:34:16.014437,,,,,,f,,3ZAK8W07I4EQA45R9DWBYOQQRX00UR,AssignmentAccepted
1303,2017-03-10 15:35:41.680839,,,,,,f,,3NC5L260MOMMU30KG93N2PL5FD0OF5,AssignmentSubmitted
1304,2017-03-10 15:37:41.594618,,,,,,f,,3ND9UOO81K2GZ4JIT6XVEW3BFBLLWJ,AssignmentSubmitted
1305,2017-03-10 15:44:42.531072,,,,,,f,,337RC3OW0523KFJD3WSZSUKX82JLV9,AssignmentAbandoned
1306,2017-03-10 15:46:47.944906,,,,,,f,,3SITXWYCNV9JBV2WCY4N2CLDCJEBXG,AssignmentAccepted
1307,2017-03-10 15:52:22.902364,,,,,,f,,3ZAK8W07I4EQA45R9DWBYOQQRX00UR,AssignmentAbandoned
1308,2017-03-10 15:54:43.848932,,,,,,f,,3IO1LGZLK9XNQIKT8ZBNBXIS79U86K,AssignmentAccepted
1309,2017-03-10 15:56:33.687685,,,,,,f,,3SITXWYCNV9JBV2WCY4N2CLDCJEBXG,AssignmentSubmitted
1310,2017-03-10 16:04:23.993502,,,,,,f,,3IO1LGZLK9XNQIKT8ZBNBXIS79U86K,AssignmentSubmitted
1311,2017-03-10 16:06:58.898071,,,,,,f,,3NC5L260MOMMU30KG93N2PL5FD1FOX,AssignmentAccepted
1312,2017-03-10 16:07:43.542606,,,,,,f,,339ANSOTR52NE3HVJPHFY5HOB0JKI9,AssignmentAccepted
1313,2017-03-10 16:07:44.633485,,,,,,f,,339ANSOTR52NE3HVJPHFY5HOB0JKI9,AssignmentReturned
1314,2017-03-10 16:07:46.536114,,,,,,f,,339ANSOTR52NE3HVJPHFY5HOB0JKI9,AssignmentAccepted
1315,2017-03-10 16:10:05.375351,,,,,,f,,3I2PTA7R3TU0V15EWXMO778A2A0KQC,AssignmentAccepted
1316,2017-03-10 16:10:24.068641,,,,,,f,,3B837J3LDOWYVLXMELKQ3J9PFQFSR2,AssignmentAccepted
1317,2017-03-10 16:10:46.565267,,,,,,f,,3I2PTA7R3TU0V15EWXMO778A2A0KQC,AssignmentReturned
1318,2017-03-10 16:12:52.248118,,,,,,f,,3I0BTBYZAXL7RDPWJET019W3NLBY0N,AssignmentAccepted
1319,2017-03-10 16:13:27.368924,,,,,,f,,3GNA64GUZE4XDIKBPAII5IPS5K5Q5X,AssignmentAccepted
1320,2017-03-10 16:14:14.832564,,,,,,f,,3NC5L260MOMMU30KG93N2PL5FD1FOX,AssignmentSubmitted
1321,2017-03-10 16:14:39.861417,,,,,,f,,38JBBYETQOAQKWQ62E4869U0MLME44,AssignmentAccepted
1322,2017-03-10 16:15:05.051298,,,,,,f,,3WSELTNVR327B4OK1A3UIYG1H55TAK,AssignmentAccepted
1323,2017-03-10 16:15:52.344107,,,,,,f,,3TU5ZICBRD1G003DN8PLH2ZJ7A6Q8Z,AssignmentAccepted
1324,2017-03-10 16:17:32.019636,,,,,,f,,3GNA64GUZE4XDIKBPAII5IPS5K5Q5X,AssignmentSubmitted
1325,2017-03-10 16:17:41.001759,,,,,,f,,3JNQLM5FT4MUNOLBFM8OQPNMB4RL22,AssignmentAccepted
1326,2017-03-10 16:17:47.996752,,,,,,f,,3GFK2QRXX9H2XFGX1JHOX77ETLMW57,AssignmentAccepted
1327,2017-03-10 16:17:56.456219,,,,,,f,,38JBBYETQOAQKWQ62E4869U0MLME44,AssignmentReturned
1328,2017-03-10 16:17:57.553758,,,,,,f,,38JBBYETQOAQKWQ62E4869U0MLME44,AssignmentAccepted
1329,2017-03-10 16:18:10.831999,,,,,,f,,3XC1O3LBOSMO7NFOY1SKRCWCBH4TL2,AssignmentAccepted
1330,2017-03-10 16:18:13.438757,,,,,,f,,3XC1O3LBOSMO7NFOY1SKRCWCBH4TL2,AssignmentReturned
1331,2017-03-10 16:18:34.621901,,,,,,f,,3JV9LGBJWTES83WFRT95KALHGS1GOX,AssignmentAccepted
1332,2017-03-10 16:18:35.511999,,,,,,f,,3JV9LGBJWTES83WFRT95KALHGS1GOX,AssignmentReturned
1333,2017-03-10 16:19:41.479652,,,,,,f,,3B837J3LDOWYVLXMELKQ3J9PFQFSR2,AssignmentSubmitted
1334,2017-03-10 16:19:43.751579,,,,,,f,,3I0BTBYZAXL7RDPWJET019W3NLBY0N,AssignmentSubmitted
1335,2017-03-10 16:20:27.757751,,,,,,f,,3TMFV4NEP8ELKXZZZHOR9RH5VBNW89,AssignmentAccepted
1336,2017-03-10 16:21:24.774,,,,,,f,,345LHZDEDXSMRW4OS0EU0MOXU9KU3G,AssignmentAccepted
1337,2017-03-10 16:21:26.084129,,,,,,f,,339ANSOTR52NE3HVJPHFY5HOB0JKI9,AssignmentSubmitted
1338,2017-03-10 16:23:59.59283,,,,,,f,,39KFRKBFINVSUUHFLZVBRASLLOROY3,AssignmentAccepted
1339,2017-03-10 16:24:06.288898,,,,,,f,,3TU5ZICBRD1G003DN8PLH2ZJ7A6Q8Z,AssignmentSubmitted
1340,2017-03-10 16:25:34.383748,,,,,,f,,36H9ULYP62U8TS9N0WBIUT4JGJRJFI,AssignmentAccepted
1341,2017-03-10 16:26:01.291951,,,,,,f,,38JBBYETQOAQKWQ62E4869U0MLME44,AssignmentReturned
1342,2017-03-10 16:27:23.635211,,,,,,f,,345LHZDEDXSMRW4OS0EU0MOXU9KU3G,AssignmentSubmitted
1343,2017-03-10 16:29:21.303908,,,,,,f,,36H9ULYP62U8TS9N0WBIUT4JGJRJFI,AssignmentSubmitted
1344,2017-03-10 16:29:22.559306,,,,,,f,,39KFRKBFINVSUUHFLZVBRASLLOROY3,AssignmentSubmitted
1345,2017-03-10 16:29:23.863524,,,,,,f,,3TMFV4NEP8ELKXZZZHOR9RH5VBNW89,AssignmentSubmitted
1346,2017-03-10 16:29:26.641479,,,,,,f,,3JNQLM5FT4MUNOLBFM8OQPNMB4RL22,AssignmentSubmitted
1347,2017-03-10 16:29:33.763295,,,,,,f,,3ITXP059PWJHXXE96GBH1SNY59LJS1,AssignmentAccepted
1348,2017-03-10 16:29:34.439247,,,,,,f,,3ITXP059PWJHXXE96GBH1SNY59LJS1,AssignmentReturned
1349,2017-03-10 16:33:05.39263,,,,,,f,,3WSELTNVR327B4OK1A3UIYG1H55TAK,AssignmentAbandoned
1350,2017-03-10 16:33:10.137765,,,,,,f,,32Q90QCQ1SLBYYF9N6RODQJWJ7DEKV,AssignmentAccepted
1351,2017-03-10 16:33:44.09151,,,,,,f,,3KKG4CDWKIY9P0ZPU3OMEVTPVO794Q,AssignmentAccepted
1352,2017-03-10 16:33:45.392447,,,,,,f,,3KKG4CDWKIY9P0ZPU3OMEVTPVO794Q,AssignmentReturned
1353,2017-03-10 16:34:12.5473,,,,,,f,,3IJXV6UZ1XJ917UQ99QCZH326SDRI9,AssignmentAccepted
1354,2017-03-10 16:34:13.224119,,,,,,f,,3IJXV6UZ1XJ917UQ99QCZH326SDRI9,AssignmentReturned
1355,2017-03-10 16:36:03.775092,,,,,,f,,3GFK2QRXX9H2XFGX1JHOX77ETLMW57,AssignmentAbandoned
1356,2017-03-10 16:37:33.515658,,,,,,f,,39O5D9O87TSQ52NO69TU6G2RN9EC3P,AssignmentAccepted
1357,2017-03-10 16:40:08.281094,,,,,,f,,3PMBY0YE273CK4C4NIU4XT5DN1OC96,AssignmentAccepted
1358,2017-03-10 16:40:09.199886,,,,,,f,,3PMBY0YE273CK4C4NIU4XT5DN1OC96,AssignmentReturned
1359,2017-03-10 16:41:33.913729,,,,,,f,,39O5D9O87TSQ52NO69TU6G2RN9EC3P,AssignmentSubmitted
1360,2017-03-10 16:42:49.812982,,,,,,f,,32Q90QCQ1SLBYYF9N6RODQJWJ7DEKV,AssignmentSubmitted
1361,2017-03-10 16:45:49.260695,,,,,,f,,3EJPLAJKEMG2AELGHPB0OHFW6I26ZO,AssignmentAccepted
1362,2017-03-10 16:46:24.972973,,,,,,f,,3TXWC2NHNZQSRL10K4K4CY9V94A9SX,AssignmentAccepted
1363,2017-03-10 16:48:15.496737,,,,,,f,,3Z9WI9EOZZONI86BD7ZUYTG9BN5HKE,AssignmentAccepted
1364,2017-03-10 16:48:36.751316,,,,,,f,,3907X2AHF05KE9097E1V76W6GET2PI,AssignmentAccepted
1365,2017-03-10 16:48:59.79409,,,,,,f,,36H9ULYP62U8TS9N0WBIUT4JGJSFJF,AssignmentAccepted
1366,2017-03-10 16:50:35.00198,,,,,,f,,3FDJT1UU748B2FMGC5YL9WDJ6EEK50,AssignmentAccepted
1367,2017-03-10 16:51:01.907715,,,,,,f,,3NC5L260MOMMU30KG93N2PL5FD2FOY,AssignmentAccepted
1368,2017-03-10 16:52:06.805175,,,,,,f,,3EJPLAJKEMG2AELGHPB0OHFW6I26ZO,AssignmentSubmitted
1369,2017-03-10 16:52:44.923833,,,,,,f,,3E7TUJ2EGCMMPWIINEPFHZNV810D97,AssignmentAccepted
1370,2017-03-10 16:53:42.175611,,,,,,f,,3C2NJ6JBKAHKBOOWRZO33HRBGZSN27,AssignmentAccepted
1371,2017-03-10 16:55:59.368688,,,,,,f,,3STRJBFXOWRDNHX6D1GJCCJXMH0KTR,AssignmentAccepted
1372,2017-03-10 16:56:00.262048,,,,,,f,,3STRJBFXOWRDNHX6D1GJCCJXMH0KTR,AssignmentReturned
1373,2017-03-10 16:56:31.647302,,,,,,f,,3907X2AHF05KE9097E1V76W6GET2PI,AssignmentSubmitted
1374,2017-03-10 16:56:33.221788,,,,,,f,,3Z9WI9EOZZONI86BD7ZUYTG9BN5HKE,AssignmentSubmitted
1375,2017-03-10 16:56:34.240905,,,,,,f,,3E7TUJ2EGCMMPWIINEPFHZNV810D97,AssignmentSubmitted
1376,2017-03-10 16:56:46.96037,,,,,,f,,3OWEPKL089CRXPL2XB5YZ88JRFEN7N,AssignmentAccepted
1377,2017-03-10 16:57:05.818576,,,,,,f,,3RXPCZQMQPB7CBPELRBU8E89NHSG1B,AssignmentAccepted
1378,2017-03-10 16:57:24.301351,,,,,,f,,3X66WABAJWI3ME3T8VPDW7N6L16G33,AssignmentAccepted
1379,2017-03-10 16:57:25.58682,,,,,,f,,3X66WABAJWI3ME3T8VPDW7N6L16G33,AssignmentReturned
1380,2017-03-10 16:57:53.047705,,,,,,f,,3NC5L260MOMMU30KG93N2PL5FD2FOY,AssignmentSubmitted
1381,2017-03-10 16:59:07.725339,,,,,,f,,3YOH7BII097S091VIWGYDU7IJ2GKV7,AssignmentAccepted
1382,2017-03-10 16:59:22.415652,,,,,,f,,3O7L7BFSHEPKS3PLN36C0A4JR3OIEO,AssignmentAccepted
1383,2017-03-10 16:59:53.918171,,,,,,f,,351SEKWQS0H1WG1CCNTKMLTF807DM6,AssignmentAccepted
1384,2017-03-10 17:00:20.519098,,,,,,f,,3MRNMEIQW56HQYJRCBS5M8EQ8VHDL4,AssignmentAccepted
1385,2017-03-10 17:01:11.912467,,,,,,f,,3FDJT1UU748B2FMGC5YL9WDJ6EEK50,AssignmentSubmitted
1386,2017-03-10 17:02:16.432362,,,,,,f,,36H9ULYP62U8TS9N0WBIUT4JGJSFJF,AssignmentReturned
1387,2017-03-10 17:02:27.472985,,,,,,f,,36H9ULYP62U8TS9N0WBIUT4JGJSFJF,AssignmentAccepted
1388,2017-03-10 17:05:24.25222,,,,,,f,,3TXWC2NHNZQSRL10K4K4CY9V94A9SX,AssignmentAbandoned
1389,2017-03-10 17:05:45.741214,,,,,,f,,3RXPCZQMQPB7CBPELRBU8E89NHSG1B,AssignmentSubmitted
1390,2017-03-10 17:05:46.966437,,,,,,f,,3OWEPKL089CRXPL2XB5YZ88JRFEN7N,AssignmentSubmitted
1391,2017-03-10 17:06:46.953064,,,,,,f,,3O7L7BFSHEPKS3PLN36C0A4JR3OIEO,AssignmentSubmitted
1392,2017-03-10 17:08:21.831689,,,,,,f,,3MRNMEIQW56HQYJRCBS5M8EQ8VHDL4,AssignmentSubmitted
1393,2017-03-10 17:09:35.900212,,,,,,f,,3YOH7BII097S091VIWGYDU7IJ2GKV7,AssignmentSubmitted
1394,2017-03-10 17:09:37.419456,,,,,,f,,36H9ULYP62U8TS9N0WBIUT4JGJSFJF,AssignmentSubmitted
1395,2017-03-10 17:09:38.438601,,,,,,f,,3C2NJ6JBKAHKBOOWRZO33HRBGZSN27,AssignmentSubmitted
1396,2017-03-10 17:12:02.173326,,,,,,f,,351SEKWQS0H1WG1CCNTKMLTF807DM6,AssignmentSubmitted
1397,2017-03-10 17:13:11.809554,,,,,,f,,3A0EX8ZRN8O8B0S6HUQPLQSMEP9YBA,AssignmentAccepted
1398,2017-03-10 17:13:40.989298,,,,,,f,,3RSDURM96AM6I34QRLSFMYY7HMMYEA,AssignmentAccepted
1399,2017-03-10 17:17:38.240439,,,,,,f,,3U84XHCDICDOVRH2Y1ILRJVIARWZ4W,AssignmentAccepted
1400,2017-03-10 17:19:02.266742,,,,,,f,,3FTF2T8WLRILY2I949U59NCGFH6W9Z,AssignmentAccepted
1401,2017-03-10 17:20:49.313689,,,,,,f,,3A0EX8ZRN8O8B0S6HUQPLQSMEP9YBA,AssignmentSubmitted
1402,2017-03-10 17:24:11.295165,,,,,,f,,3Q5C1WP23M19WE0U4VS34HHKX8F51J,AssignmentAccepted
1403,2017-03-10 17:24:54.782291,,,,,,f,,3RSDURM96AM6I34QRLSFMYY7HMMYEA,AssignmentSubmitted
1404,2017-03-10 17:26:13.421122,,,,,,f,,3J88R45B2GYLFP36V3MOXWQ2TNUXPO,AssignmentAccepted
1405,2017-03-10 17:26:18.752022,,,,,,f,,3OLF68YTN91XSZ6J6QY51U10QWZAFV,AssignmentAccepted
1406,2017-03-10 17:26:57.020696,,,,,,f,,33CUSNVVNNCAUW3H1E8LVBEJD4M888,AssignmentAccepted
1407,2017-03-10 17:27:58.626928,,,,,,f,,33FBRBDW6OZC6ZTUIQOQXXA23V78CE,AssignmentAccepted
